START_DATE,BLOCK,PLOT,SEEDLINGPLOT,SECTION,LITTER,LIVE_TRUNK,DEAD_TRUNK,OTHERS,BARE_ROCK,BARE_SOIL,GRASS,GRASS_TOTAL_HT,WOOD_lt5CM,LITTERDEPTHCORNER1,LITTERDEPTHCORNER2,LITTERDEPTHCORNER3,LITTERDEPTHCORNER4,COMMENTS
2009-09-18,B,4,5,3,9,5,0,1,10,5,70,45,1,1,3,2,4,
2009-09-24,C,1,1,1,74,0,25,1,0,0,0,0,15,4,8,3,1,
2009-09-24,C,1,1,2,80,15,3,0,0,2,0,0,10,3,5,3.5,5,
2009-09-24,C,1,1,3,83,0,15,0,0,2,0,0,5,3,5,7,4,
2009-09-24,C,1,2,1,81,15,3,0,0,1,0,0,12,3,6,3,4,
2009-09-24,C,1,2,2,96,0,3,0,0,1,0,0,7,6,3,2,3,
2009-09-24,C,1,2,3,82,10,7,0,0,1,0,0,5,2,5,3,4,
2009-09-24,C,1,3,1,70,3,2,0,0,25,0,0,5,2,7,1,4,
2009-09-24,C,1,3,2,74,4,2,0,0,20,0,0,15,3,1,2,0,
2009-09-24,C,1,3,3,85,4,1,0,0,10,0,0,10,1,3,2,4,
2009-09-24,C,1,4,1,94,2,1,0,0,3,0,0,7,5,5,4,5,
2009-09-24,C,1,4,2,96,2,0,0,0,2,0,0,5,1,4,7,3,
2009-09-24,C,1,4,3,84,2,20,0,0,4,0,0,5,1,4,1,3,
2009-09-24,C,1,5,1,66,1,1,0,32,0,0,0,10,28,3,4,10,
2009-09-24,C,1,5,2,96,1,2,0,1,0,0,0,5,10,10,4,9,
2009-09-24,C,1,5,3,95,2,2,0,0,1,0,0,15,10,4,0,1,
2009-10-01,C,2,1,1,83,1,5,0,0,10,1,2,5,0,4,15,0,
2009-10-01,C,2,1,2,74,3,7,0,0,15,1,17.5,5,2,15,8,3,
2009-10-01,C,2,1,3,82,5,2,1,0,10,1,10.4,8,5,5,18,1,
2009-10-01,C,2,2,1,30,50,5,0,0,15,0,0,5,18,0,6,3,
2009-10-01,C,2,2,2,95,20,0,0,0,3,0,0,5,5,6,4,6,
2009-10-01,C,2,2,3,93,5,0,0,0,2,0,0,3,6,4,3,3,
2009-10-01,C,2,3,1,90,1,7,1,0,1,1,16,10,6,7,5,4,
2009-10-01,C,2,3,2,93,1,5,0,0,0,1,15,5,7,3,3,7,
2009-10-01,C,2,3,3,94,4,0,0,0,1,1,15,10,9,3,11,19,
2009-10-01,C,2,4,1,90,3,2,1,0,3,0,0,3,6,0,7,4,
2009-10-01,C,2,4,2,91,2,5,0,0,2,0,0,1,4,10,3,4,
2009-10-01,C,2,4,3,85,2,5,1,0,5,2,38,4,4,6,0,4,
2009-10-01,C,2,5,1,94,0,5,1,0,0,0,0,2,4,12,5,12,
2009-10-01,C,2,5,2,83,0,15,1,0,1,0,0,2,14,5,4,1,
2009-10-01,C,2,5,3,89,3,5,1,0,2,0,0,2,4,7,7,7,
2009-10-03,C,3,1,1,59,5,0,1,0,5,30,350,1,1,3,0,2,
2009-10-03,C,3,1,2,82,10,0,1,0,5,2,27,3,2,0,3,0,
2009-10-03,C,3,1,3,87,8,0,1,0,3,1,26,1,0,5,3,2,
2009-10-03,C,3,2,1,77,10,0,2,0,1,10,205,1,7,5,3,4,
2009-10-03,C,3,2,2,92,5,0,1,0,1,1,13,1,7,5,4,2,
2009-10-03,C,3,2,3,95,2,0,1,0,1,1,16,1,6,4,3,5,
2009-10-03,C,3,3,1,87,10,0,1,0,1,1,21,3,2,11,3,0,
2009-10-03,C,3,3,2,88,5,2,1,2,1,1,13,2,3,4,5,0,
2009-10-03,C,3,3,3,94,3,0,1,0,1,1,20,2,0,6,0,3,
2009-10-03,C,3,4,1,92,5,0,1,2,0,0,0,1,3,12,3,0,
2009-10-03,C,3,4,2,95,2,0,1,0,1,1,12,1,5,5,3,1,
2009-10-03,C,3,4,3,92,2,0,1,2,2,1,13,2,2,2,12,9,
2009-10-03,C,3,5,1,80,10,5,1,3,0,1,8,1,5,3,3,4,
2009-10-03,C,3,5,2,95,3,0,1,0,0,1,13,1,4,5,7,5,
2009-10-03,C,3,5,3,87,3,10,0,0,0,0,0,1,6,9,4,8,
2009-10-16,C,4,1,1,93,5,0,0,0,2,0,0,4,2,2,4,3,
2009-10-16,C,4,1,2,94,0,0,1,1,4,0,0,3,3,5,3,10,
2009-10-16,C,4,1,3,86,2,0,0,2,10,0,0,4,7,2,4,4,
2009-10-16,C,4,2,1,80,0,0,0,0,20,0,0,5,4,4,4,7,
2009-10-16,C,4,2,2,85,0,0,0,0,15,0,0,2,8,2,0,1,
2009-10-16,C,4,2,3,85,0,0,0,0,15,0,0,2,2,3,0,6,
2009-10-16,C,4,3,1,79,1,10,0,0,10,0,0,5,2,4,4,7,
2009-10-16,C,4,3,2,96,0,0,1,0,3,0,0,3,7,2,3,5,
2009-10-16,C,4,3,3,97,1,0,0,0,2,0,0,2,3,3,0,0,
2009-10-16,C,4,4,1,75,1,20,1,0,3,0,0,4,5,0,2,4,
2009-10-16,C,4,4,2,77,2,15,2,0,4,0,0,3,4,2,0,1,
2009-10-16,C,4,4,3,94,0,0,4,0,2,0,0,5,1,2,6,5,
2009-10-16,C,4,5,1,79,4,0,1,1,15,0,0,3,1,7,4,3,
2009-10-16,C,4,5,2,86,2,2,0,0,10,0,0,2,3,4,4,5,
2009-10-16,C,4,5,3,93,0,0,0,0,7,0,0,2,11,4,10,3,
2009-10-20,A,1,1,1,81,10,0,3,3,2,1,67,1,4,0,2,5,
2009-10-20,A,1,1,2,77,15,0,3,0,3,2,34,1,2,2,3,3.5,
2009-10-20,A,1,1,3,90,5,0,0,4,1,0,0,1,3,8,34,0,
2009-10-20,A,1,2,1,92,5,0,0,3,0,0,0,10,4,58,7,7,
2009-10-20,A,1,2,2,65,30,0,0,5,0,0,0,3,3,7,26,2,
2009-10-20,A,1,2,3,66,30,0,0,2,2,0,0,3,22,2,6,8,
2009-10-20,A,1,3,1,80,7,2,1,0,10,0,0,10,0,1,4,4,
2009-10-20,A,1,3,2,49,10,0,0,30,10,1,15,3,0,3,3,0,
2009-10-20,A,1,3,3,80,5,4,0,0,10,1,8,12,0,4,5,4,
2009-10-20,A,1,4,1,96,2,1,0,0,1,0,0,10,4,4,12,7,
2009-10-20,A,1,4,2,91,0,5,0,0,4,0,0,15,4,6,6,6,
2009-10-20,A,1,4,3,94,0,6,0,0,0,0,0,10,2,3,4,5,
2009-10-20,A,1,5,1,59,25,0,0,15,1,0,0,5,2,3,6,7,
2009-10-20,A,1,5,2,74,15,0,0,10,1,0,0,3,2,4,3,0,
2009-10-20,A,1,5,3,73,2,2,1,20,1,1,18,3,3,3,6,3,
2009-10-21,A,2,1,1,57,10,15,5,3,5,5,53,10,0,0,18,0,
2009-10-21,A,2,1,2,39,15,0,5,35,4,2,42,5,10,0,0,3,
2009-10-21,A,2,1,3,67,5,10,3,10,4,1,30,10,4,15,0,2,
2009-10-21,A,2,2,1,72,1,0,1,13,3,10,41,15,2,2,0,0,
2009-10-21,A,2,2,2,90,2,0,1,0,5,2,24,10,0,2,3,8,
2009-10-21,A,2,2,3,91,1,0,1,0,2,5,30,15,9,5,1,3,
2009-10-21,A,2,3,1,87,0,0,1,5,2,5,36,5,5,1,4,7,
2009-10-21,A,2,3,2,52,3,0,1,30,1,4,40,7,1,0,5,2,
2009-10-21,A,2,3,3,79,0,0,1,10,3,7,41,7,0,0,0,4,
2009-10-21,A,2,4,1,44,4,1,0,50,1,0,0,5,0,0,6,10,
2009-10-21,A,2,4,2,98,2,0,0,0,0,0,0,20,7,2,15,5,
2009-10-21,A,2,4,3,29,0,1,0,60,10,0,0,15,0,3,18,5,
2009-10-21,A,2,5,1,95,0,0,1,1,1,2,20,10,3,4,0,10,
2009-10-21,A,2,5,2,91,0,0,0,5,2,2,30,10,0,4,7,4,
2009-10-21,A,2,5,3,93,1,0,0,4,1,1,33,7,5,1,4,4,
2009-11-03,A,3,1,1,54,5,1,0,40,0,0,0,1,23,29,5,10,
2009-11-03,A,3,1,2,87,1,0,1,10,1,0,0,2,4,11,2,0,
2009-11-03,A,3,1,3,73,1,0,0,25,1,0,0,2,1,2,7,5,
2009-11-03,A,3,2,1,75,5,3,2,0,0,15,34,1,8,7,8,4,
2009-11-03,A,3,2,2,61,3,15,1,0,0,20,37,25,7,2,7,2,
2009-11-03,A,3,2,3,78,1,5,1,0,0,15,41,2,8,4,4,3,
2009-11-03,A,3,3,1,94,1,2,1,2,0,0,0,1,4,8,7,6,
2009-11-03,A,3,3,2,89,3,4,0,3,0,1,50,2,10,7,5,5,
2009-11-03,A,3,3,3,92,3,3,0,0,1,1,47,2,3,8,6,4,
2009-11-03,A,3,4,1,85,3,10,1,0,0,1,25,5,1,9,5,3,
2009-11-03,A,3,4,2,85,2,1,1,10,0,1,34,3,7,6,3,5,
2009-11-03,A,3,4,3,70,2,1,0,25,1,1,28,10,6,8,5,0,
2009-11-03,A,3,5,1,87,2,1,1,5,2,2,21,3,2,2,4,3,
2009-11-03,A,3,5,2,73,2,10,1,7,5,2,41,3,9,3,0,7,
2009-11-03,A,3,5,3,84,2,5,1,0,7,1,36,1,8,0,2,0,
2009-11-04,A,4,1,1,79,0,20,0,0,1,0,0,10,4,3,5,7,
2009-11-04,A,4,1,2,74,0,25,0,0,1,0,0,10,1,8,7,7,
2009-11-04,A,4,1,3,64,0,36,0,0,0,0,0,7,2,1,7,8,
2009-11-04,A,4,2,1,90,3,0,0,5,2,0,0,5,2,7,3,8,
2009-11-04,A,4,2,2,71,7,2,0,20,0,0,0,3,3,5,0,3,
2009-11-04,A,4,2,3,67,4,0,0,25,4,0,0,2,5,0,8,8,
2009-11-04,A,4,3,1,86,10,3,0,0,1,0,0,4,7,8,7,8,
2009-11-04,A,4,3,2,99,0,1,0,0,0,0,0,7,8,8,5,8,
2009-11-04,A,4,3,3,95,0,5,0,0,0,0,0,7,3,9,8,7,
2009-11-04,A,4,4,1,90,0,10,0,0,0,0,0,2,2,1,5,1,
2009-11-04,A,4,4,2,85,10,3,0,0,2,0,0,4,0,3,2,0,
2009-11-04,A,4,4,3,86,2,5,0,5,2,0,0,2,1,0,6,8,
2009-11-04,A,4,5,1,65,0,25,0,10,0,0,0,10,2,2,7,8,
2009-11-04,A,4,5,2,77,0,20,1,0,1,1,28,7,8,7,5,7,
2009-11-04,A,4,5,3,83,1,10,1,0,2,3,34,3,6,5,4,9,
2010-08-20,A,1,1,1,65,10,5,0,15,5,0,0,10,7,10,2,4,
2010-08-20,A,1,1,2,98,0,0,0,0,2,0,0,15,4,2,2,1,
2010-08-20,A,1,1,3,90,0,0,0,5,5,0,0,15,1,2,0,0,
2010-08-20,A,1,2,1,80,10,0,0,10,0,0,0,2,2,2,4,4,
2010-08-20,A,1,2,2,75,20,0,0,5,0,0,0,2,2,4,3,4,
2010-08-20,A,1,2,3,96,0,0,0,4,0,0,0,5,2,4,4,2,
2010-08-20,A,1,3,1,72,5,2,1,0,20,0,0,20,0,1,0,1,
2010-08-20,A,1,3,2,55,10,0,0,30,5,0,0,5,0,1,2,2,
2010-08-20,A,1,3,3,75,5,0,0,0,20,0,0,10,0,4,4,2,
2010-08-20,A,1,4,1,99,0,1,0,0,0,0,0,2,5,4,10,10,
2010-08-20,A,1,4,2,99,0,0,0,0,1,0,0,1,4,4,4,13,
2010-08-20,A,1,4,3,97,0,1,0,0,2,0,0,2,5,2,2,2,
2010-08-20,A,1,5,1,51,25,2,1,20,1,0,0,5,5,5,0,5,
2010-08-20,A,1,5,2,59,20,2,2,15,1,1,11,2,0,0,2,0,
2010-08-20,A,1,5,3,62,5,0,2,25,5,1,20,5,0,2,2,5,
2010-08-20,A,2,1,1,58,7,15,5,3,10,2,20,5,4,0,9,8,
2010-08-20,A,2,1,2,44,15,0,3,35,2,1,10,5,4,5,10,0,
2010-08-20,A,2,1,3,61,10,10,5,10,2,2,15,10,0,7,4,20,
2010-08-20,A,2,2,1,72,1,0,1,20,5,1,20,15,1,4,2,2,
2010-08-20,A,2,2,2,93,2,0,1,0,2,2,30,10,2,5,3,2,
2010-08-20,A,2,2,3,92,2,0,2,0,2,2,25,5,2,2,4,10,
2010-08-20,A,2,3,1,65,0,0,0,25,5,5,20,15,2,0,4,5,
2010-08-20,A,2,3,2,56,4,0,0,30,5,5,25,20,2,4,5,2,
2010-08-20,A,2,3,3,73,0,0,0,15,2,10,20,10,2,0,10,2,
2010-08-20,A,2,4,1,36,3,1,0,55,5,0,0,10,1,0,2,0,
2010-08-20,A,2,4,2,84,2,4,0,0,10,0,0,15,1,0,2,0,
2010-08-20,A,2,4,3,15,1,4,0,65,15,0,0,20,0,2,3,2,
2010-08-20,A,2,5,1,95,0,0,1,0,4,0,0,20,2,4,0,2,
2010-08-20,A,2,5,2,89,0,0,1,10,0,0,0,15,4,2,10,0,
2010-08-20,A,2,5,3,93,0,0,0,5,2,0,0,15,2,2,4,6,
2010-08-20,A,3,1,1,39,10,10,0,50,0,1,15,2,10,6,2,10,
2010-08-20,A,3,1,2,85,0,0,0,15,0,0,0,1,4,2,4,10,
2010-08-20,A,3,1,3,70,0,0,0,30,0,0,0,1,4,4,6,6,
2010-08-20,A,3,2,1,77,5,5,3,0,0,10,32,3,7,4,3,7,
2010-08-20,A,3,2,2,68,2,15,5,0,0,10,26,4,4,8,6,4,
2010-08-20,A,3,2,3,84,1,5,5,0,0,5,31,5,11,3,3,6,
2010-08-20,A,3,3,1,99,0,1,0,0,0,0,0,1,10,5,5,4,
2010-08-20,A,3,3,2,93,0,1,2,3,0,1,55,3,2,5,5,7,
2010-08-20,A,3,3,3,98,0,1,0,0,0,1,40,5,5,7,1,7,
2010-08-20,A,3,4,1,80,5,10,1,0,2,2,25,2,2,3,2,5,
2010-08-20,A,3,4,2,75,0,5,2,15,1,2,8,2,3,2,4,2,
2010-08-20,A,3,4,3,80,0,0,2,15,1,2,11,4,5,2,2,3,
2010-08-20,A,3,5,1,90,1,2,0,5,2,0,0,2,6,6,2,3,
2010-08-20,A,3,5,2,72,2,10,0,10,5,1,5,1,3,0,0,0,
2010-08-20,A,3,5,3,69,1,3,0,1,25,1,8,4,0,0,1,2,
2010-08-20,A,4,1,1,80,0,20,0,0,0,0,0,15,2,2,4,4,
2010-08-20,A,4,1,2,75,0,25,0,0,0,0,0,20,0,6,4,2,
2010-08-20,A,4,1,3,69,0,30,0,0,1,0,0,5,6,0,2,4,
2010-08-20,A,4,2,1,79,10,1,0,10,0,0,0,5,4,4,4,0,
2010-08-20,A,4,2,2,70,10,0,0,20,0,0,0,15,4,3,0,4,
2010-08-20,A,4,2,3,68,5,0,0,25,2,0,0,10,4,0,0,1,
2010-08-20,A,4,3,1,86,10,3,0,0,1,0,0,5,2,6,5,3,
2010-08-20,A,4,3,2,100,0,0,0,0,0,0,0,3,3,4,2,2,
2010-08-20,A,4,3,3,97,0,1,0,0,2,0,0,5,2,7,2,1,
2010-08-20,A,4,4,1,91,0,5,0,0,4,0,0,5,4,7,7,5,
2010-08-20,A,4,4,2,80,15,0,0,0,5,0,0,3,5,3,2,1,
2010-08-20,A,4,4,3,73,10,10,0,0,3,0,0,2,1,1,6,10,
2010-08-20,A,4,5,1,88,0,5,0,5,2,0,0,10,1,1,0,2,
2010-08-20,A,4,5,2,83,0,5,0,10,2,0,0,5,5,0,2,5,
2010-08-20,A,4,5,3,75,1,2,4,10,2,3,23,3,0,4,3,0,
2010-08-20,B,1,1,1,82,10,2,0,5,1,0,0,2,12,11,3,3,
2010-08-20,B,1,1,2,47,35,2,1,10,5,0,0,3,3,4,30,4,
2010-08-20,B,1,1,3,65,20,2,0,10,3,0,0,3,4,3,15,20,
2010-08-20,B,1,2,1,70,4,10,1,15,0,0,0,5,2,1,1,3,
2010-08-20,B,1,2,2,74,15,0,0,10,1,0,0,5,1,3,7,3,
2010-08-20,B,1,2,3,100,0,0,0,0,0,0,0,5,6,1,4,0,
2010-08-20,B,1,3,1,76,5,0,0,15,4,0,0,2,1,1,1,0,
2010-08-20,B,1,3,2,73,15,0,0,10,2,0,0,2,0,1,1,2,
2010-08-20,B,1,3,3,84,0,0,0,15,1,0,0,2,5,1,3,2,
2010-08-20,B,1,4,1,96,0,3,0,0,1,0,0,2,7,3,2,3,
2010-08-20,B,1,4,2,82,0,0,0,15,3,0,0,2,2,2,1,0,
2010-08-20,B,1,4,3,94,0,1,1,2,2,0,0,2,0,1,1,6,
2010-08-20,B,1,5,1,54,10,0,0,35,1,0,0,5,3,4,2,9,
2010-08-20,B,1,5,2,77,2,15,0,5,1,0,0,10,4,5,7,5,
2010-08-20,B,1,5,3,85,0,3,0,10,2,0,0,5,5,4,3,2,
2010-08-20,B,2,1,1,71,0,1,10,5,0,10,22,3,3,7,2,6,
2010-08-20,B,2,1,2,66,0,4,20,5,0,5,43,5,7,2,3,11,
2010-08-20,B,2,1,3,69,2,5,20,0,1,3,30,5,5,5,8,5,
2010-08-20,B,2,2,1,68,3,2,2,0,20,5,22,10,2,3,3,6,
2010-08-20,B,2,2,2,38,2,15,2,0,40,3,11,7,6,2,5,2,
2010-08-20,B,2,2,3,28,2,15,2,0,50,3,15,5,2,4,0,7,
2010-08-20,B,2,3,1,73,2,0,0,20,5,0,0,2,0,5,9,6,
2010-08-20,B,2,3,2,64,2,0,0,30,2,2,11,2,0,6,6,0,
2010-08-20,B,2,3,3,78,3,4,3,10,1,4,24,5,1,5,7,0,
2010-08-20,B,2,4,1,86,2,5,0,0,5,2,20,1,10,2,10,4,
2010-08-20,B,2,4,2,83,5,5,2,0,1,4,19,3,2,12,6,10,
2010-08-20,B,2,4,3,91,2,0,1,0,1,5,23,5,3,5,13,8,
2010-08-20,B,2,5,1,80,5,0,10,0,5,0,0,3,8,7,9,9,
2010-08-20,B,2,5,2,71,4,0,10,0,15,0,0,4,10,9,6,7,
2010-08-20,B,2,5,3,65,10,0,10,0,15,0,0,5,0,0,5,10,
2010-08-20,B,3,1,1,88,5,2,0,5,0,0,0,2,2,0,0,3,
2010-08-20,B,3,1,2,96,4,0,0,0,0,0,0,1,1,0,4,3,
2010-08-20,B,3,1,3,89,8,0,0,1,1,0,0,2,4,0,0,0,
2010-08-20,B,3,2,1,93,4,0,0,2,1,0,0,2,4,10,7,1,
2010-08-20,B,3,2,2,93,2,0,0,4,1,0,0,1,7,8,4,4,
2010-08-20,B,3,2,3,83,6,5,1,4,1,0,0,2,3,3,4,7,
2010-08-20,B,3,3,1,93,3,1,0,0,3,0,0,1,5,5,8,4,
2010-08-20,B,3,3,2,91,5,3,0,0,1,0,0,1,7,5,2,1,
2010-08-20,B,3,3,3,98,0,0,0,0,2,0,0,2,5,2,2,7,
2010-08-20,B,3,4,1,74,5,20,0,0,1,0,0,2,2,10,5,2,
2010-08-20,B,3,4,2,87,2,10,0,0,1,0,0,4,2,5,4,10,
2010-08-20,B,3,4,3,71,15,10,0,0,1,0,0,2,10,10,8,7,
2010-08-20,B,3,5,1,83,5,3,1,7,1,0,0,2,1,0,2,2,
2010-08-20,B,3,5,2,88,2,0,1,4,5,0,0,2,1,1,0,0,
2010-08-20,B,3,5,3,95,2,2,0,0,1,0,0,2,2,0,0,0,
2010-08-20,B,4,1,1,76,1,0,1,2,15,5,24,2,0,0,2,0,
2010-08-20,B,4,1,2,22,10,1,1,1,60,5,22,2,0,4,7,0,
2010-08-20,B,4,1,3,16,4,0,5,5,10,60,42,1,0,8,0,3,
2010-08-20,B,4,2,1,89,7,0,0,2,1,1,14,2,9,2,0,0,
2010-08-20,B,4,2,2,82,10,5,0,2,2,0,0,2,0,0,3,4,
2010-08-20,B,4,2,3,80,15,3,0,1,2,0,0,4,4,6,0,2,
2010-08-20,B,4,3,1,84,15,0,0,0,1,0,0,3,6,6,3,4,
2010-08-20,B,4,3,2,91,8,0,0,0,1,0,0,3,4,1,0,7,
2010-08-20,B,4,3,3,87,10,0,0,2,1,0,0,2,7,0,8,4,
2010-08-20,B,4,4,1,72,15,1,0,10,2,0,0,10,7,4,3,2,
2010-08-20,B,4,4,2,94,0,0,0,2,2,2,11,10,4,2,2,4,
2010-08-20,B,4,4,3,92,2,0,0,2,4,0,0,7,4,3,4,5,
2010-08-20,B,4,5,1,80,15,0,2,2,1,0,0,2,4,7,7,5,
2010-08-20,B,4,5,2,47,20,0,2,20,10,1,39,2,7,7,3,5,
2010-08-20,B,4,5,3,48,6,0,1,5,20,20,45,1,1,4,7,7,
2010-08-20,C,1,1,1,68,0,30,1,0,1,0,0,3,7,8,5,5,
2010-08-20,C,1,1,2,90,5,5,0,0,0,0,0,5,2,5,7,8,
2010-08-20,C,1,1,3,96,0,2,0,0,2,0,0,2,1,4,5,5,
2010-08-20,C,1,2,1,83,10,2,0,5,0,0,0,3,1,0,5,4,
2010-08-20,C,1,2,2,98,0,0,0,2,0,0,0,5,5,4,5,0,
2010-08-20,C,1,2,3,95,5,0,0,0,0,0,0,3,3,2,5,4,
2010-08-20,C,1,3,1,89,2,5,0,0,4,0,0,10,7,1,0,3,
2010-08-20,C,1,3,2,88,2,5,5,0,0,0,0,15,5,7,7,6,
2010-08-20,C,1,3,3,98,1,0,0,0,1,0,0,10,4,2,1,4,
2010-08-20,C,1,4,1,100,0,0,0,0,0,0,0,2,10,7,5,6,
2010-08-20,C,1,4,2,100,0,0,0,0,0,0,0,4,5,9,10,6,
2010-08-20,C,1,4,3,98,0,2,0,0,0,0,0,2,4,9,5,7,
2010-08-20,C,1,5,1,90,5,2,0,0,3,0,0,1,10,5,5,10,
2010-08-20,C,1,5,2,95,2,2,0,0,1,0,0,1,10,10,6,6,
2010-08-20,C,1,5,3,95,2,0,0,0,3,0,0,10,6,6,0,10,
2010-08-20,C,2,1,1,73,0,10,1,0,15,1,10,3,4,2,3,1,
2010-08-20,C,2,1,2,70,0,15,0,0,15,0,0,5,4,6,2,0,
2010-08-20,C,2,1,3,72,5,5,3,0,15,0,0,3,0,1,15,7,
2010-08-20,C,2,2,1,10,50,25,0,0,15,0,0,2,19,3,7,6,
2010-08-20,C,2,2,2,45,20,25,0,0,10,0,0,2,0,8,9,5,
2010-08-20,C,2,2,3,74,5,20,0,0,1,0,0,1,7,10,7,15,
2010-08-20,C,2,3,1,71,0,25,2,0,1,1,7,0,7,6,9,9,
2010-08-20,C,2,3,2,83,5,10,1,0,0,1,15,0,8,9,4,9,
2010-08-20,C,2,3,3,90,2,5,1,0,1,1,10,0,9,4,7,6,
2010-08-20,C,2,4,1,90,2,2,1,0,5,0,0,5,0,2,3,4,
2010-08-20,C,2,4,2,90,2,3,0,0,5,0,0,5,3,3,0,2,
2010-08-20,C,2,4,3,82,0,10,1,0,7,0,0,5,5,0,0,0,
2010-08-20,C,2,5,1,90,0,10,0,0,0,0,0,3,6,6,7,5,
2010-08-20,C,2,5,2,78,0,20,1,0,1,0,0,2,3,4,1,7,
2010-08-20,C,2,5,3,87,5,5,1,0,2,0,0,2,5,7,4,1,
2010-08-20,C,3,1,1,66,5,0,5,0,4,20,343,5,2,2,4,2,
2010-08-20,C,3,1,2,70,15,0,0,0,10,5,100,10,1,4,6,0,
2010-08-20,C,3,1,3,80,10,0,0,0,10,0,0,5,0,6,6,2,
2010-08-20,C,3,2,1,90,5,0,0,0,2,3,40,5,10,7,5,5,
2010-08-20,C,3,2,2,89,10,0,0,0,1,0,0,2,7,5,1,7,
2010-08-20,C,3,2,3,95,2,0,1,0,1,1,15,2,1,4,5,7,
2010-08-20,C,3,3,1,97,0,1,1,0,0,1,11,10,10,10,5,5,
2010-08-20,C,3,3,2,87,0,10,0,2,1,0,0,2,5,4,2,5,
2010-08-20,C,3,3,3,82,0,15,2,0,0,1,20,5,7,1,7,5,
2010-08-20,C,3,4,1,92,2,0,1,2,2,1,14,3,5,5,1,4,
2010-08-20,C,3,4,2,82,2,10,0,0,5,1,9,2,6,1,7,1,
2010-08-20,C,3,4,3,90,5,0,0,0,5,0,0,5,1,7,10,7,
2010-08-20,C,3,5,1,43,2,50,0,5,0,0,0,10,10,10,5,7,
2010-08-20,C,3,5,2,93,0,0,0,2,2,3,19,5,7,7,11,10,
2010-08-20,C,3,5,3,50,0,50,0,0,0,0,0,5,9,9,10,11,
2010-08-20,C,4,1,1,93,5,0,0,0,2,0,0,1,2,2,5,4,
2010-08-20,C,4,1,2,88,0,0,1,1,10,0,0,2,5,7,5,10,
2010-08-20,C,4,1,3,66,2,2,0,10,20,0,0,2,4,1,1,9,
2010-08-20,C,4,2,1,64,1,30,0,0,5,0,0,2,4,4,0,0,
2010-08-20,C,4,2,2,96,1,0,1,0,2,0,0,1,4,4,0,5,
2010-08-20,C,4,2,3,92,1,2,0,0,5,0,0,1,5,3,0,4,
2010-08-20,C,4,3,1,76,1,20,0,0,3,0,0,2,9,5,4,5,
2010-08-20,C,4,3,2,65,0,25,0,0,10,0,0,2,5,4,6,0,
2010-08-20,C,4,3,3,75,0,10,0,0,15,0,0,2,0,6,2,8,
2010-08-20,C,4,4,1,59,0,30,1,0,10,0,0,2,5,1,5,2,
2010-08-20,C,4,4,2,67,1,20,2,0,10,0,0,5,2,2,5,1,
2010-08-20,C,4,4,3,93,0,0,2,0,5,0,0,5,5,4,7,1,
2010-08-20,C,4,5,1,68,10,1,1,0,20,0,0,2,5,0,1,5,
2010-08-20,C,4,5,2,81,1,3,0,0,15,0,0,2,2,2,7,2,
2010-08-20,C,4,5,3,98,0,2,0,0,0,0,0,2,4,7,10,5,
2011-09-26,A,1,1,1,58,10,1,2,25,2,2,10,15,10,10,5,10,
2011-09-26,A,1,1,2,90,0,0,0,0,10,0,0,15,10,2,4,10,
2011-09-26,A,1,1,3,75,0,0,0,10,15,0,0,20,7,2,0,0,
2011-09-26,A,1,2,1,73,10,0,0,15,2,0,0,2,2,2,1,1,
2011-09-26,A,1,2,2,75,15,0,0,10,0,0,0,3,2,1,1,1,
2011-09-26,A,1,2,3,94,0,0,0,5,1,0,0,5,1,1,1,1,
2011-09-26,A,1,3,1,75,5,0,0,0,20,0,0,15,2,0,2,1,
2011-09-26,A,1,3,2,28,20,0,0,50,2,0,0,2,2,1,2,0,
2011-09-26,A,1,3,3,81,10,1,1,2,5,0,0,5,1,0,3,0,
2011-09-26,A,1,4,1,95,0,2,0,1,2,0,0,5,5,5,10,10,
2011-09-26,A,1,4,2,98,0,0,0,0,2,0,0,2,2,0,5,10,
2011-09-26,A,1,4,3,93,2,0,0,0,5,0,0,2,0,0,0,0,
2011-09-26,A,1,5,1,21,50,0,1,25,3,0,0,12,2,2,1,1,
2011-09-26,A,1,5,2,38,30,5,0,20,5,2,10,10,1,1,0,0,
2011-09-26,A,1,5,3,63,0,0,0,20,15,2,22,10,0,0,2,2,
2011-09-26,A,2,1,1,60,7,15,1,5,10,2,24,5,0,2,4,2,
2011-09-26,A,2,1,2,35,10,0,0,50,5,0,0,5,5,10,10,2,
2011-09-26,A,2,1,3,49,15,25,0,5,5,1,12,15,4,22,4,14,
2011-09-26,A,2,2,1,71,5,0,0,20,3,1,20,10,7,1,2,1,
2011-09-26,A,2,2,2,87,10,0,0,0,2,1,7,5,1,1,1,2,
2011-09-26,A,2,2,3,93,5,0,0,0,1,1,7,5,1,2,3,2,
2011-09-26,A,2,3,1,78,0,0,0,20,0,2,12,15,6,2,3,4,
2011-09-26,A,2,3,2,67,5,0,0,25,1,2,15,15,0,2,0,2,
2011-09-26,A,2,3,3,80,1,0,0,15,1,3,37,10,4,5,4,0,
2011-09-26,A,2,4,1,37,3,0,0,55,5,0,0,10,1,3,5,1,
2011-09-26,A,2,4,2,87,3,0,0,5,5,0,0,15,2,2,2,4,
2011-09-26,A,2,4,3,21,4,0,0,65,10,0,0,10,2,0,2,2,
