Date,Block,Plot,Leaves (in g),Wood (in g),Misc (in g),Fruits;seeds;flower (g),Days since last collec.,New palm frond (in m),Remarks
2003-10-16,C,1,38.46,25.85,3.96,9.64,14,5.1,All material was dried at 40 centigrades.
2003-10-16,C,2,54.26,10.64,0.81,12.31,14,0,All material was dried at 40 centigrades.
2003-10-16,C,3,51.82,21.14,7.13,9.48,14,5.5,All material was dried at 40 centigrades.
2003-10-16,C,4,41.52,8.04,2.48,20.33,14,0,All material was dried at 40 centigrades.
2003-10-29,A,1,30.87,7.14,2.11,28.27,13,0,All material was dried at 40 centigrades.
2003-10-29,A,2,43.67,97.47,1.08,10.57,13,0,All material was dried at 40 centigrades.
2003-10-29,A,3,42.72,3.97,0.87,8.92,13,0.8,All material was dried at 40 centigrades.
2003-10-29,A,4,33.93,33.79,1.17,3.76,13,0,All material was dried at 40 centigrades.
2003-10-29,B,1,39,2.55,2.03,6,13,6.3,All material was dried at 40 centigrades.
2003-10-29,B,2,40.62,5.18,2.12,8.64,13,0,All material was dried at 40 centigrades.
2003-10-29,B,3,56.14,5.56,2.3,10.97,13,4.8,All material was dried at 40 centigrades.
2003-10-29,B,4,23.8,4.42,0.46,12.36,13,0,All material was dried at 40 centigrades.
2003-10-29,C,1,31.87,5.32,1.37,3.13,13,8.7,All material was dried at 40 centigrades.
2003-10-29,C,2,62.85,11.02,3.34,13.07,13,4.5,All material was dried at 40 centigrades.
2003-10-29,C,3,41.27,7.44,1.61,24.33,13,1.4,All material was dried at 40 centigrades.
2003-10-29,C,4,74.37,18.69,2.56,11.5,13,3.7,All material was dried at 40 centigrades.
2003-11-13,A,1,25.34,5.62,1.4,17.11,14,0,All material was dried at 40 centigrades.
2003-11-13,A,2,24.32,5.85,0.97,23.46,14,1.8,All material was dried at 40 centigrades.
2003-11-13,A,3,25.53,19.82,1.25,4,14,0,All material was dried at 40 centigrades.
2003-11-13,A,4,15.28,4.33,1.04,13.42,14,1.6,All material was dried at 40 centigrades.
2003-11-13,B,1,34.97,35.36,2,2.96,14,4.23,All material was dried at 40 centigrades.
2003-11-13,B,2,35,44.67,2.07,6.71,14,0,All material was dried at 40 centigrades.
2003-11-13,B,3,51.41,30.19,3.3,16.54,14,0,All material was dried at 40 centigrades.
2003-11-13,B,4,18.27,18.31,1.78,22.61,14,0,All material was dried at 40 centigrades.
2003-11-13,C,1,34.96,28.97,2.95,1.37,14,0,All material was dried at 40 centigrades.
2003-11-13,C,2,31.88,23.02,15.48,8.82,14,1.4,All material was dried at 40 centigrades.
2003-11-13,C,3,36.91,44.38,3.35,10.02,14,2.6,All material was dried at 40 centigrades.
2003-11-13,C,4,44.42,22.4,8.19,13.34,14,0,All material was dried at 40 centigrades.
2003-11-25,A,1,21.11,3.81,0.93,14.57,13,0,All material was dried at 40 centigrades.
2003-11-25,A,2,36.45,16.79,0.24,9.97,13,1,All material was dried at 40 centigrades.
2003-11-25,A,3,19.38,14.85,0.35,3.79,13,3.4,All material was dried at 40 centigrades.
2003-11-25,A,4,12.23,2.72,0.2,6.41,13,3.4,All material was dried at 40 centigrades.
2003-11-25,B,1,30.99,43.7,0.73,2.7,13,7.45,All material was dried at 40 centigrades.
2003-11-25,B,2,25.53,36.11,0.56,4.67,13,0,All material was dried at 40 centigrades.
2003-11-25,B,3,28.75,5.91,2.69,12.7,13,0.8,All material was dried at 40 centigrades.
2003-11-25,B,4,15.86,2.46,1.04,11.93,13,7,All material was dried at 40 centigrades.
2003-11-25,C,1,27.98,16.16,3.1,0.63,13,6.6,All material was dried at 40 centigrades.
2003-11-25,C,2,51.96,19.31,5.38,9.59,13,2.2,All material was dried at 40 centigrades.
2003-11-25,C,3,33.62,7.93,1.6,8.73,13,0,All material was dried at 40 centigrades.
2003-11-25,C,4,22.84,6.88,1.87,6.29,13,3,All material was dried at 40 centigrades.
2003-12-11,A,1,69.47,12.22,5.99,11.24,16,3,All material was dried at 40 centigrades.
2003-12-11,A,2,37.9,4.27,0.62,27.57,16,0,All material was dried at 40 centigrades.
2003-12-11,A,3,39.2,2.16,0.84,10.6,16,1.81,All material was dried at 40 centigrades.
2003-12-11,A,4,46.13,23.32,1.51,18.88,16,0,All material was dried at 40 centigrades.
2003-12-11,B,1,60.1,6.75,4.2,1.05,16,0,All material was dried at 40 centigrades.
2003-12-11,B,2,48.03,19.83,1.86,7.1,16,0,All material was dried at 40 centigrades.
2003-12-11,B,3,39.56,4.89,1.5,3.78,16,3.92,All material was dried at 40 centigrades.
2003-12-11,B,4,23.15,12.58,1.06,8.76,16,2.45,All material was dried at 40 centigrades.
2003-12-11,C,1,27.55,7.13,2.4,1.81,16,1.44,All material was dried at 40 centigrades.
2003-12-11,C,2,53.53,650.45,3.03,2.43,16,1.75,All material was dried at 40 centigrades.
2003-12-11,C,3,35.46,7.06,2.45,6.16,16,0,All material was dried at 40 centigrades.
2003-12-11,C,4,53.51,12.41,4.27,2.51,16,4.8,All material was dried at 40 centigrades.
2003-12-22,A,1,24.08,1.71,0.58,10.69,11,0.6,All material was dried at 40 centigrades.
2003-12-22,A,2,16.54,0.32,0.29,4.86,11,5,All material was dried at 40 centigrades.
2003-12-22,A,3,18.58,1.43,0.55,11.66,11,0,All material was dried at 40 centigrades.
2003-12-22,A,4,11.82,6.15,2,5.12,11,1.48,All material was dried at 40 centigrades.
2003-12-22,B,1,13.96,2.49,0.41,0.57,11,0.62,All material was dried at 40 centigrades.
2003-12-22,B,2,26.06,25.77,1.11,2.54,11,2.35,All material was dried at 40 centigrades.
2003-12-22,B,3,28.36,3.34,1,1.81,11,1.63,All material was dried at 40 centigrades.
2003-12-22,B,4,7.71,3.27,0.51,12.37,11,3.46,All material was dried at 40 centigrades.
2003-12-22,C,1,21.55,1.08,1.38,1.68,11,7.16,All material was dried at 40 centigrades.
2003-12-22,C,2,15.17,2.3,1.44,2.52,11,8,All material was dried at 40 centigrades.
2003-12-22,C,3,14.23,2.9,1.71,3.77,11,0,All material was dried at 40 centigrades.
2003-12-22,C,4,27.62,5.39,0.51,4.3,11,5.6,All material was dried at 40 centigrades.
2004-01-08,A,1,31.73,11.16,3.38,18.83,17,0.7,All material was dried at 40 centigrades.
2004-01-08,A,2,25.2,26.66,2.94,7.89,17,1.3,All material was dried at 40 centigrades.
2004-01-08,A,3,19.49,10.34,0.71,13.12,17,5.6,All material was dried at 40 centigrades.
2004-01-08,A,4,24.92,6.75,0.87,22.3,17,0,All material was dried at 40 centigrades.
2004-01-08,B,1,33.78,11.23,1.19,2.11,17,0,All material was dried at 40 centigrades.
2004-01-08,B,2,44.32,35.15,1.8,6.53,17,0,All material was dried at 40 centigrades.
2004-01-08,B,3,47.64,21.61,7.03,3.12,17,2.1,All material was dried at 40 centigrades.
2004-01-08,B,4,22.13,6.63,1.32,15.26,17,2.4,All material was dried at 40 centigrades.
2004-01-08,C,1,27.88,18.44,4.38,3.35,17,3.1,All material was dried at 40 centigrades.
2004-01-08,C,2,25.85,15.87,1.15,2.27,17,2.5,All material was dried at 40 centigrades.
2004-01-08,C,3,27.14,12.66,2.7,8.56,17,0,All material was dried at 40 centigrades.
2004-01-08,C,4,27.66,7.59,1.8,3.28,17,0,All material was dried at 40 centigrades.
2004-01-22,A,1,9.75,3.11,2.65,12.68,14,4.57,All material was dried at 40 centigrades.
2004-01-22,A,2,25.5,0.72,2.24,8.84,14,2.5,All material was dried at 40 centigrades.
2004-01-22,A,3,11.04,10.43,1.56,4.98,14,5,All material was dried at 40 centigrades.
2004-01-22,A,4,32.7,2.18,0.8,16.01,14,5.75,All material was dried at 40 centigrades.
2004-01-22,B,1,15.7,3.57,1.55,2.98,14,3.16,All material was dried at 40 centigrades.
2004-01-22,B,2,24.9,2.5,1.05,4.83,14,0,All material was dried at 40 centigrades.
2004-01-22,B,3,21.06,8.36,1.1,2.6,14,1.2,All material was dried at 40 centigrades.
2004-01-22,B,4,28.46,2.64,0.77,4.33,14,0,All material was dried at 40 centigrades.
2004-01-22,C,1,22.49,1.24,1.8,1.2,14,0,All material was dried at 40 centigrades.
2004-01-22,C,2,13.57,3.11,0.99,6.25,14,0,All material was dried at 40 centigrades.
2004-01-22,C,3,15.05,4,1.48,5.14,14,0,All material was dried at 40 centigrades.
2004-01-22,C,4,31.59,1.65,1.54,1.05,14,3.82,All material was dried at 40 centigrades.
2004-02-05,A,1,14.75,22.93,1.4,8.67,14,8.7,All material was dried at 40 centigrades.
2004-02-05,A,2,19.31,0.66,0.41,4.21,14,1.8,All material was dried at 40 centigrades.
2004-02-05,A,3,21.85,1.81,2.38,1.41,14,4.5,All material was dried at 40 centigrades.
2004-02-05,A,4,24.79,1.89,0.76,8.26,14,0,All material was dried at 40 centigrades.
2004-02-05,B,1,22.45,2.86,0.46,1.46,14,2,All material was dried at 40 centigrades.
2004-02-05,B,2,22.35,8.59,0.23,2.27,14,5.8,All material was dried at 40 centigrades.
2004-02-05,B,3,28.05,4.1,0.99,2.94,14,5.64,All material was dried at 40 centigrades.
2004-02-05,B,4,20.3,3.19,0.15,4.53,14,4,All material was dried at 40 centigrades.
2004-02-05,C,1,25.7,4.58,2.9,3.97,14,7.6,All material was dried at 40 centigrades.
2004-02-05,C,2,21.52,3.68,0.46,2.86,14,1.3,All material was dried at 40 centigrades.
2004-02-05,C,3,25.14,4.45,2.76,3.9,14,1.7,All material was dried at 40 centigrades.
2004-02-05,C,4,25.64,1.81,1.07,5.94,14,3,All material was dried at 40 centigrades.
2004-02-19,A,1,23.96,20.28,2.25,11.06,14,5.1,All material was dried at 40 centigrades.
2004-02-19,A,2,33.74,7.8,1.7,8.93,14,0,All material was dried at 40 centigrades.
2004-02-19,A,3,23.01,3.08,1.34,1.24,14,3.5,All material was dried at 40 centigrades.
2004-02-19,A,4,36.63,5.65,1.29,2.39,14,9,All material was dried at 40 centigrades.
2004-02-19,B,1,39.24,4.09,1.59,1.59,14,3,All material was dried at 40 centigrades.
2004-02-19,B,2,38.52,6.02,1.95,2.88,14,8,All material was dried at 40 centigrades.
2004-02-19,B,3,42.02,7.89,3.19,2.93,14,2.5,All material was dried at 40 centigrades.
2004-02-19,B,4,19.26,1.77,0.29,4.85,14,10.8,All material was dried at 40 centigrades.
2004-02-19,C,1,29.23,20.22,4.78,4.31,14,0,All material was dried at 40 centigrades.
2004-02-19,C,2,20.47,4.24,1.31,1.98,14,0,All material was dried at 40 centigrades.
2004-02-19,C,3,24.76,8.13,5.72,5.35,14,5.4,All material was dried at 40 centigrades.
2004-02-19,C,4,26.77,10.17,1.96,27.4,14,1.4,All material was dried at 40 centigrades.
2004-03-04,A,1,14.73,22.06,2.52,24.66,14,3,All material was dried at 40 centigrades.
2004-03-04,A,2,3.68,25.45,1.5,5.23,14,0,All material was dried at 40 centigrades.
2004-03-04,A,3,4.42,23.18,1.07,0.46,14,2.6,All material was dried at 40 centigrades.
2004-03-04,A,4,3.56,14.48,0.65,1.28,14,3.5,All material was dried at 40 centigrades.
2004-03-04,B,1,15.17,37.31,2.89,2.06,14,6.4,All material was dried at 40 centigrades.
2004-03-04,B,2,11.17,27.64,3.59,3.72,14,2.8,All material was dried at 40 centigrades.
2004-03-04,B,3,10.55,38.86,4.23,3.22,14,3.9,All material was dried at 40 centigrades.
2004-03-04,B,4,8.23,20.21,1.73,2.6,14,4,All material was dried at 40 centigrades.
2004-03-04,C,1,6.92,30.68,5.8,3.68,14,1.13,All material was dried at 40 centigrades.
2004-03-04,C,2,10.14,21.92,1.87,3,14,0,All material was dried at 40 centigrades.
2004-03-04,C,3,9.87,20.2,4.61,6.32,14,0,All material was dried at 40 centigrades.
2004-03-04,C,4,14.57,28.34,1.68,6.72,14,7.65,All material was dried at 40 centigrades.
2004-03-18,A,1,16.88,1.18,0.56,10.91,14,1.6,All material was dried at 40 centigrades.
2004-03-18,A,2,33.57,23.21,1.26,3.85,14,0,All material was dried at 40 centigrades.
2004-03-18,A,3,50.68,8.56,0.93,0.84,14,0,All material was dried at 40 centigrades.
2004-03-18,A,4,32.08,7.08,0.94,4.82,14,0,All material was dried at 40 centigrades.
2004-03-18,B,1,62.38,8.6,1.09,1.5,14,0,All material was dried at 40 centigrades.
2004-03-18,B,2,42.29,34.65,1.27,0.38,14,0,All material was dried at 40 centigrades.
2004-03-18,B,3,34.22,19.84,1.84,0.84,14,6.9,All material was dried at 40 centigrades.
2004-03-18,B,4,25.3,1.39,0.43,0.9,14,0,All material was dried at 40 centigrades.
2004-03-18,C,1,46.24,4.93,2.62,6.64,14,0,All material was dried at 40 centigrades.
2004-03-18,C,2,19.32,0.56,0.3,1.53,14,4.8,All material was dried at 40 centigrades.
2004-03-18,C,3,28.7,8.13,1.24,8.3,14,0,All material was dried at 40 centigrades.
2004-03-18,C,4,39.55,0.85,0.67,4.22,14,0,All material was dried at 40 centigrades.
2004-04-01,A,1,19.68,1.17,1.95,6.08,14,3.1,All material was dried at 40 centigrades.
2004-04-01,A,2,26.03,4.94,0.51,1.63,14,1.3,All material was dried at 40 centigrades.
2004-04-01,A,3,21.12,10.28,1.27,2.47,14,0,All material was dried at 40 centigrades.
2004-04-01,A,4,29.91,1.69,0.73,2.89,14,0,All material was dried at 40 centigrades.
2004-04-01,B,1,36.51,4.6,1.74,1.11,14,0,All material was dried at 40 centigrades.
2004-04-01,B,2,22.18,17.33,2.27,2.05,14,0,All material was dried at 40 centigrades.
2004-04-01,B,3,38.67,7.54,2.14,1.69,14,2.8,All material was dried at 40 centigrades.
2004-04-01,B,4,25.41,3.29,1.23,2.4,14,2.4,All material was dried at 40 centigrades.
2004-04-01,C,1,45.21,35.94,6.05,3.22,14,0,All material was dried at 40 centigrades.
2004-04-01,C,2,18.49,20.38,1.34,1.3,14,0,All material was dried at 40 centigrades.
2004-04-01,C,3,24.55,9.32,1.43,10.28,14,2.8,All material was dried at 40 centigrades.
2004-04-01,C,4,38.88,8.14,1.24,5.44,14,2.4,All material was dried at 40 centigrades.
2004-04-16,A,1,43.55,5.19,3.23,7.97,15,10.7,All material was dried at 40 centigrades.
2004-04-16,A,2,43.96,5.81,2.06,2.18,15,0,All material was dried at 40 centigrades.
2004-04-16,A,3,46.99,2.17,2.37,14.9,15,2.92,All material was dried at 40 centigrades.
2004-04-16,A,4,48.79,5.83,1.87,3.14,15,0,All material was dried at 40 centigrades.
2004-04-16,B,1,42.5,3.1,1.19,1.18,15,2.5,All material was dried at 40 centigrades.
2004-04-16,B,2,58.29,4.07,1.96,1.47,15,0,All material was dried at 40 centigrades.
2004-04-16,B,3,66.17,7.49,2.44,3.6,15,0,All material was dried at 40 centigrades.
2004-04-16,B,4,31.44,2.42,1.45,3.39,15,1.2,All material was dried at 40 centigrades.
2004-04-16,C,1,86.52,8.63,6.48,4.43,15,0,All material was dried at 40 centigrades.
2004-04-16,C,2,24.39,13.1,1.66,1.14,15,0,All material was dried at 40 centigrades.
2004-04-16,C,3,30.37,4.61,2.28,6.11,15,0,All material was dried at 40 centigrades.
2004-04-16,C,4,57.95,4.67,2.43,0.64,15,3.4,All material was dried at 40 centigrades.
2004-04-29,A,1,48.53,10.25,0.56,9.31,14,2.95,All material was dried at 40 centigrades.
2004-04-29,A,2,41.68,1.9,0.78,3.65,14,0,All material was dried at 40 centigrades.
2004-04-29,A,3,53.67,5,1.49,17.45,14,3.86,All material was dried at 40 centigrades.
2004-04-29,A,4,65.87,1.4,0.78,7.56,14,1.5,All material was dried at 40 centigrades.
2004-04-29,B,1,72.57,2.94,2.73,0.61,14,0,All material was dried at 40 centigrades.
2004-04-29,B,2,49.23,5.11,1.99,1.42,14,0,All material was dried at 40 centigrades.
2004-04-29,B,3,94.01,8.75,3.18,3.56,14,0,All material was dried at 40 centigrades.
2004-04-29,B,4,44.02,3.27,1.72,1.45,14,2.18,All material was dried at 40 centigrades.
2004-04-29,C,1,79.68,6.79,5.14,5.48,14,0,All material was dried at 40 centigrades.
2004-04-29,C,2,49.61,5.6,0.82,2.4,14,0,All material was dried at 40 centigrades.
2004-04-29,C,3,51.53,6.11,1.47,6.8,14,65,All material was dried at 40 centigrades.
2004-04-29,C,4,78.75,16.56,1.51,2.24,14,0,All material was dried at 40 centigrades.
2004-05-13,A,1,148.41,16.93,2.09,9.62,15,0,All material was dried at 40 centigrades.
2004-05-13,A,2,29.15,3.9,1.6,8.48,15,0,All material was dried at 40 centigrades.
2004-05-13,A,3,35.66,4.68,1,25.01,15,0,All material was dried at 40 centigrades.
2004-05-13,A,4,64.68,26.37,1.64,17.76,15,0,All material was dried at 40 centigrades.
2004-05-13,B,1,37.29,17.63,2.83,2.17,15,0.8,All material was dried at 40 centigrades.
2004-05-13,B,2,33.71,54.75,3.8,0.66,15,0.3,All material was dried at 40 centigrades.
2004-05-13,B,3,107.4,23.36,3.36,2.76,15,3,All material was dried at 40 centigrades.
2004-05-13,B,4,35.78,5.95,1.73,0.94,15,0,All material was dried at 40 centigrades.
2004-05-13,C,1,164.96,11.43,7.22,3.32,15,0,All material was dried at 40 centigrades.
2004-05-13,C,2,56,5.9,1.36,8.92,15,2.9,All material was dried at 40 centigrades.
2004-05-13,C,3,52.53,4.26,1.92,8.49,15,1.1,All material was dried at 40 centigrades.
2004-05-13,C,4,34.91,8.39,2.13,0.97,15,1.3,All material was dried at 40 centigrades.
2004-05-26,A,1,107.29,12.52,2.5,20.46,15,0,All material was dried at 40 centigrades.
2004-05-26,A,2,74.18,23.74,1.34,9.19,15,0,All material was dried at 40 centigrades.
2004-05-26,A,3,93.91,15.06,3.23,6.64,15,0,All material was dried at 40 centigrades.
2004-05-26,A,4,91.76,15.21,2.35,7.45,15,0,All material was dried at 40 centigrades.
2004-05-26,B,1,67.35,7.4,3.03,0.9,15,0,All material was dried at 40 centigrades.
2004-05-26,B,2,82.37,15.62,3.27,3.83,15,0,All material was dried at 40 centigrades.
2004-05-26,B,3,108.33,17.89,2.41,6.62,15,0,All material was dried at 40 centigrades.
2004-05-26,B,4,49.42,15.83,2.37,2.08,15,0,All material was dried at 40 centigrades.
2004-05-26,C,1,233.52,34.61,7.87,0.96,15,0,All material was dried at 40 centigrades.
2004-05-26,C,2,88.2,13.19,2.16,4.86,15,0,All material was dried at 40 centigrades.
2004-05-26,C,3,109.34,15.62,4.2,9.93,15,0,All material was dried at 40 centigrades.
2004-05-26,C,4,81.61,15.13,2.97,2.71,15,5.5,All material was dried at 40 centigrades.
2004-06-10,A,1,82.54,7.03,2.24,8.48,15,1,All material was dried at 40 centigrades.
2004-06-10,A,2,218.44,10.47,2.44,21.17,15,9.5,All material was dried at 40 centigrades.
2004-06-10,A,3,212.27,21.32,1.45,2.73,15,0,All material was dried at 40 centigrades.
2004-06-10,A,4,119.15,12.01,2.62,5.27,15,4,All material was dried at 40 centigrades.
2004-06-10,B,1,148.49,9.43,4.69,2.47,15,2,All material was dried at 40 centigrades.
2004-06-10,B,2,162.6,24.25,4.41,5.89,15,0,All material was dried at 40 centigrades.
2004-06-10,B,3,213.96,26.76,5.93,3.43,15,0,All material was dried at 40 centigrades.
2004-06-10,B,4,83.2,12.05,3.09,3,15,6.5,All material was dried at 40 centigrades.
2004-06-10,C,1,45.44,8.32,4.03,8.47,15,0,All material was dried at 40 centigrades.
2004-06-10,C,2,190.59,15.88,3.24,2.85,15,6.5,All material was dried at 40 centigrades.
2004-06-10,C,3,164.23,11.63,4.53,3.86,15,0,All material was dried at 40 centigrades.
2004-06-10,C,4,221.78,21.08,6.22,2.35,15,0,All material was dried at 40 centigrades.
2004-06-24,A,1,44.51,16.13,3.3,14.2,14,2,All material was dried at 40 centigrades.
2004-06-24,A,2,56.12,8.02,1.93,2.4,14,0,All material was dried at 40 centigrades.
2004-06-24,A,3,32.44,6.05,1.68,3.23,14,0,All material was dried at 40 centigrades.
2004-06-24,A,4,28.54,5.08,0.93,1.93,14,5,All material was dried at 40 centigrades.
2004-06-24,B,1,71.34,6.83,3.78,5.42,14,0,All material was dried at 40 centigrades.
2004-06-24,B,2,82.97,18.67,3.31,5.42,14,0,All material was dried at 40 centigrades.
2004-06-24,B,3,83.7,14.4,4.12,2.71,14,3.3,All material was dried at 40 centigrades.
2004-06-24,B,4,46.16,5.03,1.68,2.01,14,10,All material was dried at 40 centigrades.
2004-06-24,C,1,72.16,7.86,4.63,2.88,14,0,All material was dried at 40 centigrades.
2004-06-24,C,2,113.01,25.06,2.08,1.12,14,5,All material was dried at 40 centigrades.
2004-06-24,C,3,69.88,14.71,2.82,5.15,14,2,All material was dried at 40 centigrades.
2004-06-24,C,4,99.67,14.98,1.84,1.14,14,0,All material was dried at 40 centigrades.
2004-07-08,A,1,31.89,25.63,3.9,12.12,14,0,All material was dried at 40 centigrades.
2004-07-08,A,2,56.1,3.18,2.24,3.25,14,0,All material was dried at 40 centigrades.
2004-07-08,A,3,47.11,2.09,3.45,5.51,14,2.4,All material was dried at 40 centigrades.
2004-07-08,A,4,45.6,3.23,2.64,4.27,14,0,All material was dried at 40 centigrades.
2004-07-08,B,1,50.74,1.72,2.09,6.58,14,0,All material was dried at 40 centigrades.
2004-07-08,B,2,84.65,12.21,2.63,3.49,14,0,All material was dried at 40 centigrades.
2004-07-08,B,3,61.3,9.97,4.2,7.03,14,1.2,All material was dried at 40 centigrades.
2004-07-08,B,4,59.55,20.69,4.09,2.65,14,1.6,All material was dried at 40 centigrades.
2004-07-08,C,1,95.55,11.32,5.94,3.77,14,0,All material was dried at 40 centigrades.
2004-07-08,C,2,66.34,14.61,2.73,2.32,14,2.1,All material was dried at 40 centigrades.
2004-07-08,C,3,58.69,7.21,3.1,6.09,14,0,All material was dried at 40 centigrades.
