DATACODE,CARDTYPE,STUDYID,STAND,PLOT,YEAR,SPECIES,DECAY,POSITION,WVOL,BVOL,TVOL,WMASS,BMASS,TMASS,PCOVER,SURFAREA,N,P,K,CA,MG,MN,NA,S
TD012,4,DFGY,CC,  14,1997,UNKN,4,S,23.01606,0.94902,23.96507,3.15320,0.41567,3.56887,0.06881,155.54051,8.56529,0.39614,0.61028,6.06708,0.89936,0.18558,0.17844,
TD012,4,DFGY,CC,  15,1997,PSME,2,S,187.17174,38.85379,226.02553,63.82556,17.01796,80.84352,0.10636,1462.41495,80.84352,3.15290,11.96484,97.01223,6.62917,4.93145,2.42531,
TD012,4,DFGY,CC,  15,1997,PSME,3,S,121.37394,15.98905,137.36300,33.62059,7.00321,40.62379,0.17598,622.21993,40.62379,1.66558,5.72796,44.68617,4.99673,6.41856,1.58433,
TD012,4,DFGY,CC,  15,1997,PSME,4,S,12.26064,0.50554,12.76617,1.67971,0.22142,1.90113,0.04957,133.01009,4.56272,0.21103,0.32509,3.23192,0.47908,0.09886,0.09506,
TD012,4,DFGY,CC,  15,1997,TSHE,3,S,134.78062,8.46587,143.24649,32.61691,3.51333,36.13025,0.15483,586.36199,43.35629,3.17946,12.82624,61.42142,7.26218,10.51390,1.51747,
TD012,4,DFGY,CC,  16,1997,PSME,4,S,13.52629,0.55772,14.08401,1.85309,0.24428,2.09739,0.10286,107.55729,5.03373,0.23281,0.35865,3.56555,0.52854,0.10907,0.10488,
TD012,4,DFGY,CC, 101,1997,ABGR,2,S,21.57555,6.59188,28.16744,7.18466,3.88921,11.07387,0.01287,419.59385,13.22220,0.88591,14.80576,29.56723,4.47384,1.22920,,
TD012,4,DFGY,CC, 101,1997,PSME,3,S,72.60304,9.56427,82.16731,20.11104,4.18916,24.30020,0.21987,410.06718,24.30020,0.99630,3.42633,26.73021,2.98892,3.83943,0.94770,
TD012,4,DFGY,CC, 101,1997,PSME,4,S,4.80614,0.19817,5.00431,0.65844,0.08680,0.74524,0.02776,46.06591,1.78857,0.08272,0.12744,1.26691,0.18780,0.03875,0.03726,
TD012,4,DFGY,CC, 101,1997,TSHE,2,S,3.65868,0.35292,4.01160,1.07931,0.14646,1.22577,0.04083,28.40111,1.34835,0.07232,0.24883,1.59351,0.10542,0.14096,0.02697,
TD012,4,DFGY,CC, 102,1997,ABGR,3,S,68.05899,6.03652,74.09551,13.74792,3.56155,17.30946,0.09731,388.85151,33.18224,1.93866,42.09661,89.28221,8.25661,2.21561,,
TD012,4,DFGY,CC, 102,1997,PSME,3,S,38.98149,5.13518,44.11667,10.79787,2.24921,13.04709,0.10747,279.82559,13.04709,0.53493,1.83964,14.35179,1.60479,2.06144,0.50883,
TD012,4,DFGY,CC, 103,1997,PSME,3,S,70.73655,9.31840,80.05495,19.59402,4.08146,23.67548,0.21162,454.88286,23.67548,0.97069,3.33824,26.04303,2.91208,3.74073,0.92335,
TD012,4,DFGY,CC, 104,1997,PSME,3,S,95.65050,12.60041,108.25091,26.49519,5.51898,32.01416,0.20165,729.71133,32.01416,1.31258,4.51400,35.21559,3.93774,5.05824,1.24856,
TD012,4,DFGY,CC, 104,1997,PSME,4,B,12.56637,0.00000,12.56637,1.72159,0.00000,1.72159,0.50265,25.13274,4.13182,0.19110,0.29439,2.92671,0.43384,0.08952,0.08608,
TD012,4,DFGY,CC, 104,1997,PSME,4,S,9.73465,0.40139,10.13603,1.33365,0.17581,1.50945,0.05309,63.85497,3.62269,0.16755,0.25812,2.56607,0.38038,0.07849,0.07547,
TD012,4,DFGY,CC, 104,1997,PSME,5,B,31.41593,0.00000,31.41593,4.64956,0.00000,4.64956,0.78540,50.26548,20.76957,1.24143,1.44136,13.94867,3.05011,0.26038,0.89736,
TD012,4,DFGY,CC, 105,1997,PSME,3,S,171.41685,22.58139,193.99826,47.48246,9.89065,57.37312,0.30280,1142.09049,57.37312,2.35230,8.08961,63.11043,7.05689,9.06495,2.23755,
TD012,4,DFGY,CC, 105,1997,PSME,4,S,64.32241,2.65219,66.97461,8.81217,1.16166,9.97383,0.14040,479.13335,23.93719,1.10710,1.70553,16.95552,2.51341,0.51865,0.49869,
TD012,4,DFGY,CC, 105,1997,UNKN,4,S,2.06375,0.08509,2.14885,0.28273,0.03727,0.32001,0.01131,28.65133,0.76801,0.03552,0.05472,0.54401,0.08064,0.01664,0.01600,
TD012,4,DFGY,CC, 106,1997,PIMO,4,S,0.87691,0.00211,0.87902,0.15171,0.00118,0.15289,0.00785,16.42401,0.41279,0.01361,0.45667,0.36830,0.08974,0.01544,,
TD012,4,DFGY,CC, 106,1997,PSME,3,S,75.61967,9.96167,85.58134,20.94665,4.36321,25.30986,0.05983,634.98808,25.30986,1.03770,3.56869,27.84085,3.11311,3.99896,0.98708,
TD012,4,DFGY,CC, 106,1997,PSME,4,S,22.27093,0.91829,23.18923,3.05112,0.40221,3.45333,0.07742,193.61873,8.28799,0.38332,0.59052,5.87066,0.87024,0.17958,0.17266,
TD012,4,DFGY,CC, 107,1997,PSME,4,S,21.02962,0.86711,21.89673,2.88105,0.37980,3.26085,0.12399,203.07891,7.82605,0.36196,0.55760,5.54345,0.82174,0.16957,0.16304,
TD012,4,DFGY,CC, 107,1997,TABR,2,S,0.38184,0.07926,0.46110,0.13021,0.03472,0.16492,0.00181,27.67360,0.16492,0.00643,0.02441,0.19791,0.01352,0.01006,0.00495,
TD012,4,DFGY,CC, 108,1997,ABAM,3,S,0.48967,0.06451,0.55418,0.13564,0.02825,0.16389,0.00554,10.55575,0.16389,0.00672,0.02311,0.18028,0.02016,0.02590,0.00639,
TD012,4,DFGY,CC, 108,1997,ABGR,3,S,78.87517,6.99587,85.87104,15.93278,4.12756,20.06035,0.12069,432.78580,38.45568,2.24676,48.78676,103.47126,9.56878,2.56772,,
TD012,4,DFGY,CC, 108,1997,PSME,3,S,150.01964,19.76267,169.78230,41.55543,8.65604,50.21149,0.32284,1035.26216,50.21149,2.05867,7.07982,55.23263,6.17602,7.93343,1.95824,
TD012,4,DFGY,CC, 108,1997,TABR,2,S,1.54574,0.32087,1.86661,0.52710,0.14054,0.66764,0.00729,87.37324,0.66764,0.02604,0.09881,0.80116,0.05474,0.04073,0.02003,
TD012,4,DFGY,CC, 108,1997,THPL,2,S,0.81886,0.16998,0.98885,0.27923,0.07445,0.35369,0.00407,39.56460,0.35369,0.01379,0.05235,0.42442,0.02900,0.02157,0.01061,
TD012,4,DFGY,CC, 108,1997,TSHE,2,S,3.15036,0.30389,3.45424,0.92936,0.12611,1.05547,0.00665,85.57589,1.16102,0.06227,0.21426,1.37211,0.09077,0.12138,0.02322,
TD012,4,DFGY,CC, 108,1997,TSHE,3,S,6.18687,0.38861,6.57548,1.49722,0.16127,1.65850,0.00916,117.64385,1.99019,0.14595,0.58877,2.81944,0.33336,0.48262,0.06966,
TD012,4,DFGY,CC, 109,1997,PSME,1,S,89.00359,20.87738,109.88097,40.05161,9.14429,49.19591,0.07843,1165.37269,44.27632,1.96784,7.62537,68.87427,3.44371,2.70578,1.18070,
TD012,4,DFGY,CC, 109,1997,PSME,2,S,208.29073,43.23774,251.52847,71.02714,18.93813,89.96527,0.12566,1603.06766,89.96527,3.50865,13.31486,107.95833,7.37715,5.48788,2.69896,
TD012,4,DFGY,CC, 109,1997,PSME,3,S,174.32827,22.96493,197.29320,48.28893,10.05864,58.34757,0.22366,1416.62666,58.34757,2.39225,8.22700,64.18233,7.17675,9.21891,2.27555,
TD012,4,DFGY,CC, 109,1997,PSME,4,S,3.15863,0.13024,3.28887,0.43273,0.05704,0.48978,0.01629,42.61594,1.17547,0.05437,0.08375,0.83262,0.12342,0.02547,0.02449,
TD012,4,DFGY,CC, 109,1997,TABR,1,S,0.57239,0.13426,0.70665,0.25757,0.05881,0.31638,0.00283,37.40306,0.28474,0.01266,0.04904,0.44293,0.02215,0.01740,0.00759,
TD012,4,DFGY,CC, 109,1997,TSHE,2,S,7.82103,0.75443,8.57546,2.30720,0.31309,2.62029,0.00985,150.25484,2.88232,0.15460,0.53192,3.40638,0.22535,0.30133,0.05765,
TD012,4,DFGY,CC, 110,1997,ABGR,4,S,11.43989,0.08976,11.52965,2.11638,0.05296,2.16934,0.05309,84.29778,4.64238,0.21693,5.01767,12.54093,1.42525,0.35577,,
TD012,4,DFGY,CC, 110,1997,PSME,3,S,45.57380,6.00361,51.57741,12.62394,2.62958,15.25352,0.06335,358.52787,15.25352,0.62539,2.15075,16.77888,1.87618,2.41006,0.59489,
TD012,4,DFGY,CC, 111,1997,ABGR,4,S,30.54099,0.23962,30.78061,5.65008,0.14138,5.79146,0.03941,279.54619,12.39372,0.57915,13.39565,33.48043,3.80499,0.94980,,
TD012,4,DFGY,CC, 111,1997,PSME,3,S,36.93128,4.86510,41.79638,10.22996,2.13091,12.36088,0.05641,267.72664,12.36088,0.50680,1.74288,13.59696,1.52039,1.95302,0.48207,
TD012,4,DFGY,CC, 111,1997,PSME,4,B,12.56637,0.00000,12.56637,1.72159,0.00000,1.72159,0.50265,25.13274,4.13182,0.19110,0.29439,2.92671,0.43384,0.08952,0.08608,
TD012,4,DFGY,CC, 111,1997,PSME,4,S,41.11495,1.69528,42.81023,5.63274,0.74254,6.37528,0.13738,236.87733,15.30068,0.70766,1.09017,10.83798,1.60657,0.33151,0.31877,
TD012,4,DFGY,CC, 111,1997,TSHE,2,S,0.44044,0.04249,0.48293,0.12993,0.01763,0.14756,0.00212,29.19577,0.16232,0.00871,0.02995,0.19183,0.01269,0.01697,0.00325,
TD012,4,DFGY,CC, 111,1997,TSHE,3,S,0.61097,0.03838,0.64935,0.14785,0.01593,0.16378,0.00212,24.95690,0.19654,0.01441,0.05814,0.27843,0.03292,0.04766,0.00688,
TD012,4,DFGY,CC, 112,1997,PSME,4,S,34.89729,1.43891,36.33620,4.78093,0.63025,5.41118,0.14822,286.54341,12.98682,0.60064,0.92532,9.19900,1.36361,0.28138,0.27056,
TD012,4,DFGY,CC, 112,1997,TSHE,3,S,8.14522,0.51162,8.65684,1.97114,0.21232,2.18347,0.01470,179.25069,2.62016,0.19215,0.77514,3.71190,0.43888,0.63539,0.09171,
TD012,4,DFGY,CC, 112,1997,UNKN,5,B,25.13274,0.00000,25.13274,3.71965,0.00000,3.71965,0.50265,50.26548,16.61566,0.99315,1.15309,11.15894,2.44009,0.20830,0.71789,
TD012,4,DFGY,CC, 113,1997,ABGR,2,S,18.48332,5.64713,24.13045,6.15495,3.33180,9.48675,0.02112,340.75460,11.32718,0.75894,12.68379,25.32962,3.83265,1.05303,,
TD012,4,DFGY,CC, 113,1997,PIMO,3,S,106.29908,0.25558,106.55465,24.44879,0.14312,24.59191,0.04988,1139.39490,48.24933,2.09031,6.91033,31.77275,6.22175,0.95908,,
TD012,4,DFGY,CC, 113,1997,PSME,2,S,41.07592,8.52669,49.60261,14.00689,3.73469,17.74158,0.07451,273.84454,17.74158,0.69192,2.62575,21.28989,1.45481,1.08224,0.53225,
TD012,4,DFGY,CC, 113,1997,PSME,3,S,51.28404,6.75584,58.03988,14.20568,2.95906,17.16474,0.05309,387.37700,17.16474,0.70375,2.42023,18.88121,2.11126,2.71203,0.66942,
TD012,4,DFGY,CC, 113,1997,TSHE,3,S,0.43669,0.02743,0.46412,0.10568,0.01138,0.11706,0.00181,19.75120,0.14047,0.01030,0.04156,0.19901,0.02353,0.03406,0.00492,
TD012,4,DFGY,CC, 113,1997,TSHE,4,S,23.66454,0.48049,24.14502,3.45502,0.19940,3.65442,0.12819,98.56650,9.13606,0.49335,0.76012,7.67429,0.77839,0.22657,0.16079,
TD012,4,DFGY,CC, 113,1997,TSHE,5,B,12.56637,0.00000,12.56637,1.85982,0.00000,1.85982,0.50265,25.13274,8.30783,0.49657,0.57655,5.57947,1.22004,0.10415,0.35895,
TD012,4,DFGY,CC, 114,1997,PSME,3,S,118.88199,15.66078,134.54277,32.93031,6.85942,39.78974,0.19154,790.08435,39.78974,1.63137,5.61036,43.76871,4.89413,6.28678,1.55180,
TD012,4,DFGY,CC, 114,1997,PSME,4,B,20.10619,0.00000,20.10619,2.75455,0.00000,2.75455,0.50265,40.21239,6.61092,0.30575,0.47103,4.68273,0.69415,0.14324,0.13773,
TD012,4,DFGY,CC, 114,1997,PSME,4,S,102.59461,4.23026,106.82488,14.05547,1.85285,15.90832,0.27182,649.82203,38.17996,1.76582,2.72032,27.04414,4.00890,0.82723,0.79542,
TD012,4,DFGY,CC, 114,1997,PSME,5,B,19.63495,0.00000,19.63495,2.90597,0.00000,2.90597,0.78540,31.41593,12.98098,0.77589,0.90085,8.71792,1.90632,0.16273,0.56085,
TD012,4,DFGY,CC, 114,1997,TSHE,3,S,12.07121,0.75822,12.82943,2.92123,0.31466,3.23589,0.03530,101.66062,3.88307,0.28476,1.14874,5.50102,0.65041,0.94164,0.13591,
TD012,4,DFGY,CC, 115,1997,PSME,4,S,3.80467,0.15688,3.96155,0.52124,0.06871,0.58995,0.06158,34.34507,1.41589,0.06548,0.10088,1.00292,0.14867,0.03068,0.02950,
TD012,4,DFGY,CC, 115,1997,TABR,1,S,1.17541,0.27571,1.45112,0.52893,0.12076,0.64970,0.00407,64.71693,0.58473,0.02599,0.10070,0.90958,0.04548,0.03573,0.01559,
TD012,4,DFGY,CC, 115,1997,TABR,3,S,0.60193,0.07929,0.68122,0.16673,0.03473,0.20147,0.00322,24.20858,0.20147,0.00826,0.02841,0.22161,0.02478,0.03183,0.00786,
TD012,4,DFGY,CC, 115,1997,TSHE,2,S,1.00122,0.09658,1.09780,0.29536,0.04008,0.33544,0.00407,26.64962,0.36898,0.01979,0.06809,0.43607,0.02885,0.03858,0.00738,
TD012,4,DFGY,CC, 115,1997,TSHE,3,S,1.80319,0.11326,1.91646,0.43637,0.04700,0.48338,0.00407,60.21008,0.58005,0.04254,0.17160,0.82174,0.09716,0.14066,0.02030,
TD012,4,DFGY,CC, 115,1997,UNKN,4,S,1.39555,0.05754,1.45309,0.19119,0.02520,0.21639,0.01539,17.09765,0.51935,0.02402,0.03700,0.36787,0.05453,0.01125,0.01082,
TD012,4,DFGY,CC, 116,1997,ABGR,3,S,47.49224,4.21234,51.70458,9.59343,2.48528,12.07872,0.05147,347.92316,23.15490,1.35282,29.37544,62.30201,5.76155,1.54608,,
TD012,4,DFGY,CC, 116,1997,PIMO,4,S,2.23107,0.00536,2.23644,0.38598,0.00300,0.38898,0.01720,24.17770,1.05024,0.03462,1.16188,0.93705,0.22833,0.03929,,
TD012,4,DFGY,CC, 116,1997,PSME,4,S,6.00227,0.24749,6.24976,0.82231,0.10840,0.93071,0.04083,47.67505,2.23371,0.10331,0.15915,1.58221,0.23454,0.04840,0.04654,
TD012,4,DFGY,CC, 116,1997,TSHE,2,S,68.26755,6.58517,74.85272,20.13892,2.73284,22.87177,0.04978,786.85913,25.15895,1.34944,4.64297,29.73331,1.96698,2.63026,0.50318,
TD012,4,DFGY,CC, 116,1997,TSHE,3,S,19.39220,1.21806,20.61028,4.69291,0.50551,5.19841,0.05558,268.42297,6.23809,0.45746,1.84544,8.83730,1.04488,1.51274,0.21833,
TD012,4,DFGY,CC, 201,1997,ABGR,2,S,18.81887,5.74964,24.56851,6.26668,3.39229,9.65897,0.03398,211.82741,11.53281,0.77272,12.91405,25.78946,3.90223,1.07215,,
TD012,4,DFGY,CC, 201,1997,PIMO,3,S,300.94306,0.72357,301.66662,69.21691,0.40520,69.62210,0.15237,1804.57721,136.59856,5.91788,19.56381,89.95175,17.61439,2.71526,,
TD012,4,DFGY,CC, 201,1997,PSME,3,S,79.17484,10.43000,89.60484,21.93143,4.56834,26.49977,0.36464,428.23722,26.49977,1.08649,3.73647,29.14974,3.25947,4.18696,1.03349,
TD012,4,DFGY,CC, 201,1997,TSHE,2,S,5.16426,0.49815,5.66241,1.52346,0.20673,1.73019,0.00554,148.80790,1.90321,0.10208,0.35123,2.24924,0.14880,0.19897,0.03806,
TD012,4,DFGY,CC, 201,1997,TSHE,3,S,7.17501,0.45068,7.62569,1.73635,0.18703,1.92338,0.03801,58.12242,2.30806,0.16926,0.68280,3.26975,0.38660,0.55971,0.08078,
TD012,4,DFGY,CC, 202,1997,PSME,3,S,520.48932,68.56606,589.05537,144.17554,30.03193,174.20747,0.57785,3205.31681,174.20747,7.14250,24.56326,191.62821,21.42753,27.52478,6.79410,
TD012,4,DFGY,CC, 202,1997,PSME,5,B,20.10619,0.00000,20.10619,2.97572,0.00000,2.97572,0.50265,40.21239,13.29253,0.79452,0.92247,8.92715,1.95207,0.16664,0.57431,
TD012,4,DFGY,CC, 202,1997,TSHE,4,S,6.53823,0.13275,6.67098,0.95458,0.05509,1.00967,0.03801,54.59091,2.52419,0.13631,0.21001,2.12032,0.21506,0.06260,0.04443,
TD012,4,DFGY,CC, 202,1997,UNKN,4,S,10.45636,0.43115,10.88750,1.43252,0.18884,1.62136,0.07258,57.30265,3.89127,0.17997,0.27725,2.75632,0.40858,0.08431,0.08107,
TD012,4,DFGY,CC, 203,1997,ABAM,1,S,66.79621,15.66825,82.46446,30.05830,6.86269,36.92099,0.05641,969.53093,33.22889,1.47684,5.72275,51.68938,2.58447,2.03065,0.88610,
TD012,4,DFGY,CC, 203,1997,PIMO,3,S,25.21433,0.06062,25.27495,5.79930,0.03395,5.83324,0.04831,182.57211,11.44483,0.49583,1.63914,7.53655,1.47581,0.22750,,
TD012,4,DFGY,CC, 203,1997,PSME,3,S,473.77395,62.41205,536.18601,131.23539,27.33648,158.57187,0.41657,2836.09629,158.57187,6.50145,22.35864,174.42905,19.50434,25.05436,6.18430,
TD012,4,DFGY,CC, 203,1997,PSME,4,S,38.76239,1.59829,40.36067,5.31045,0.70005,6.01050,0.12873,245.63203,14.42518,0.66717,1.02779,10.21784,1.51465,0.31255,0.30052,
TD012,4,DFGY,CC, 203,1997,UNKN,4,S,1.10192,0.04544,1.14735,0.15096,0.01990,0.17086,0.02217,19.67420,0.41007,0.01897,0.02922,0.29047,0.04306,0.00888,0.00854,
TD012,4,DFGY,CC, 204,1997,PSME,4,S,17.45140,0.71957,18.17097,2.39084,0.31517,2.70601,0.09079,93.93057,6.49443,0.30037,0.46273,4.60022,0.68192,0.14071,0.13530,
TD012,4,DFGY,CC, 204,1997,TABR,1,S,0.39643,0.09299,0.48942,0.17839,0.04073,0.21912,0.00246,15.07378,0.19721,0.00876,0.03396,0.30677,0.01534,0.01205,0.00526,
TD012,4,DFGY,CC, 204,1997,TSHE,1,S,0.79740,0.08615,0.88354,0.29982,0.02869,0.32851,0.00212,43.02598,0.26281,0.03055,0.24967,0.45991,0.04796,0.08213,0.00591,
TD012,4,DFGY,CC, 205,1997,ABAM,2,S,1.81481,0.37672,2.19153,0.61885,0.16501,0.78386,0.00554,84.43926,0.78386,0.03057,0.11601,0.94063,0.06428,0.04782,0.02352,
TD012,4,DFGY,CC, 205,1997,ABAM,4,S,7.46391,0.30776,7.77167,1.02256,0.13480,1.15735,0.08042,49.46779,2.77765,0.12847,0.19791,1.96750,0.29165,0.06018,0.05787,
TD012,4,DFGY,CC, 205,1997,PIMO,3,S,6.63919,0.01596,6.65515,1.52701,0.00894,1.53595,0.02433,63.40628,3.01354,0.13056,0.43160,1.98445,0.38860,0.05990,,
TD012,4,DFGY,CC, 205,1997,PSME,2,S,208.74486,43.33201,252.07687,71.18200,18.97942,90.16142,0.12069,1788.17362,90.16142,3.51630,13.34389,108.19370,7.39324,5.49985,2.70484,
TD012,4,DFGY,CC, 206,1997,ABAM,2,S,41.01875,8.51482,49.53358,13.98739,3.72949,17.71689,0.04676,417.44416,17.71689,0.69096,2.62210,21.26026,1.45278,1.08073,0.53151,
TD012,4,DFGY,CC, 206,1997,PSME,1,S,98.51018,23.10733,121.61750,44.32958,10.12101,54.45059,0.09294,1186.08112,49.00553,2.17802,8.43984,76.23082,3.81154,2.99478,1.30681,
TD012,4,DFGY,CC, 206,1997,PSME,2,S,627.72252,130.30492,758.02744,214.05338,57.07355,271.12693,0.46349,3949.91858,271.12693,10.57395,40.12679,325.35232,22.23241,16.53873,8.13381,
TD012,4,DFGY,CC, 206,1997,PSME,3,S,111.45761,14.68274,126.14035,30.87376,6.43103,37.30479,0.17115,927.93379,37.30479,1.52950,5.25997,41.03528,4.58849,5.89416,1.45489,
TD012,4,DFGY,CC, 206,1997,TABR,1,S,0.42954,0.10076,0.53030,0.19329,0.04413,0.23743,0.00246,29.93224,0.21368,0.00950,0.03680,0.33240,0.01662,0.01306,0.00570,
TD012,4,DFGY,CC, 207,1997,PSME,3,S,1.24176,0.16358,1.40534,0.34397,0.07165,0.41562,0.00785,25.03453,0.41562,0.01704,0.05860,0.45718,0.05112,0.06567,0.01621,
TD012,4,DFGY,CC, 207,1997,PSME,4,S,3.15396,0.13005,3.28401,0.43209,0.05696,0.48905,0.03142,33.15998,1.17373,0.05428,0.08363,0.83139,0.12324,0.02543,0.02445,
TD012,4,DFGY,CC, 207,1997,TABR,2,S,1.53769,0.31920,1.85689,0.52435,0.13981,0.66416,0.01162,70.80200,0.66416,0.02591,0.09830,0.79699,0.05446,0.04052,0.01992,
TD012,4,DFGY,CC, 207,1997,TABR,3,S,2.59559,0.34193,2.93751,0.71898,0.14976,0.86874,0.00785,53.57159,0.86874,0.03562,0.12249,0.95562,0.10686,0.13726,0.03388,
TD012,4,DFGY,CC, 207,1997,THPL,3,S,3.25115,0.42829,3.67943,0.90057,0.18759,1.08816,0.00724,54.62080,1.08816,0.04461,0.15343,1.19697,0.13384,0.17193,0.04244,
TD012,4,DFGY,CC, 207,1997,UNKN,4,S,3.23466,0.13337,3.36804,0.44315,0.05842,0.50157,0.02324,35.07112,1.20376,0.05567,0.08577,0.85266,0.12639,0.02608,0.02508,
TD012,4,DFGY,CC, 208,1997,ABAM,3,S,26.31260,3.46626,29.77886,7.28859,1.51822,8.80681,0.04831,211.15338,8.80681,0.36108,1.24176,9.68749,1.08324,1.39148,0.34347,
TD012,4,DFGY,CC, 208,1997,ABGR,3,S,44.34019,3.93277,48.27296,8.95672,2.32033,11.27705,0.03664,465.47344,21.61811,1.26303,27.42579,58.16704,5.37915,1.44346,,
TD012,4,DFGY,CC, 208,1997,PSME,3,S,181.92401,23.96555,205.88955,50.39296,10.49691,60.88986,0.16676,1240.39754,60.88986,2.49649,8.58546,66.97884,7.48946,9.62059,2.37470,
TD012,4,DFGY,CC, 208,1997,PSME,4,S,55.94724,2.30686,58.25410,7.66476,1.01041,8.67517,0.22471,414.32557,20.82042,0.96294,1.48345,14.74780,2.18615,0.45111,0.43376,
TD012,4,DFGY,CC, 209,1997,ABGR,3,S,22.80944,2.02309,24.83253,4.60751,1.19363,5.80113,0.05712,213.23853,11.12077,0.64972,14.10836,29.92223,2.76714,0.74255,,
TD012,4,DFGY,CC, 209,1997,PSME,1,S,201.98325,47.37879,249.36203,90.89246,20.75191,111.64437,0.20589,998.46659,100.47993,4.46577,17.30488,156.30212,7.81511,6.14044,2.67946,
TD012,4,DFGY,CC, 209,1997,PSME,3,S,108.00627,14.22808,122.23434,29.91774,6.23189,36.14963,0.15696,779.55750,36.14963,1.48214,5.09710,39.76460,4.44641,5.71164,1.40984,
TD012,4,DFGY,CC, 209,1997,PSME,4,S,7.96087,0.32824,8.28911,1.09064,0.14377,1.23441,0.04288,89.05089,2.96258,0.13702,0.21108,2.09850,0.31107,0.06419,0.06172,
TD012,4,DFGY,CC, 210,1997,PSME,3,S,3.60054,0.47431,4.07486,0.99735,0.20775,1.20510,0.04957,54.69609,1.20510,0.04941,0.16992,1.32561,0.14822,0.19040,0.04700,
TD012,4,DFGY,CC, 210,1997,UNKN,3,S,27.46487,3.61805,31.08292,7.60777,1.58471,9.19247,0.02011,464.63050,9.19247,0.37689,1.29614,10.11172,1.13067,1.45241,0.35851,
TD012,4,DFGY,CC, 211,1997,ABAM,1,S,34.83548,8.17129,43.00677,15.67597,3.57902,19.25499,0.03269,701.64829,17.32949,0.77020,2.98452,26.95699,1.34785,1.05902,0.46212,
TD012,4,DFGY,CC, 211,1997,PIMO,3,S,4.22149,0.01015,4.23164,0.97094,0.00568,0.97663,0.02776,40.39509,1.91614,0.08301,0.27443,1.26180,0.24709,0.03809,,
TD012,4,DFGY,CC, 211,1997,PSME,1,S,17.56918,4.12117,21.69035,7.90613,1.80507,9.71120,0.01815,297.82959,8.74008,0.38845,1.50524,13.59569,0.67978,0.53412,0.23307,
TD012,4,DFGY,CC, 211,1997,PSME,3,S,6.16030,0.81152,6.97182,1.70640,0.35545,2.06185,0.02433,64.86000,2.06185,0.08454,0.29072,2.26803,0.25361,0.32577,0.08041,
TD012,4,DFGY,CC, 211,1997,PSME,4,S,11.98619,0.49422,12.48042,1.64211,0.21647,1.85858,0.05147,83.98145,4.46059,0.20630,0.31782,3.15958,0.46836,0.09665,0.09293,
TD012,4,DFGY,CC, 211,1997,TSHE,2,S,0.30325,0.02925,0.33251,0.08946,0.01214,0.10160,0.00152,21.45871,0.11176,0.00599,0.02062,0.13208,0.00874,0.01168,0.00224,
TD012,4,DFGY,CC, 211,1997,UNKN,4,S,5.59434,0.23067,5.82501,0.76643,0.10104,0.86746,0.03354,73.54501,2.08190,0.09629,0.14833,1.47468,0.21860,0.04510,0.04337,
TD012,4,DFGY,CC, 212,1997,PSME,4,S,0.69999,0.02886,0.72885,0.09589,0.01264,0.10854,0.00629,22.34829,0.26049,0.01204,0.01856,0.18452,0.02736,0.00565,0.00543,
TD012,4,DFGY,CC, 212,1997,THPL,3,S,0.69409,0.09143,0.78552,0.19226,0.04005,0.23231,0.00212,27.39863,0.23231,0.00952,0.03276,0.25554,0.02857,0.03671,0.00906,
TD012,4,DFGY,CC, 212,1997,TSHE,3,S,0.04505,0.00283,0.04788,0.01090,0.00117,0.01208,0.00062,2.94922,0.01449,0.00106,0.00429,0.02053,0.00243,0.00351,0.00051,
TD012,4,DFGY,CC, 213,1997,PSME,3,S,65.01736,8.56499,73.58235,18.00981,3.75146,21.76127,0.07259,557.78074,21.76127,0.89222,3.06834,23.93740,2.67664,3.43828,0.84869,
TD012,4,DFGY,CC, 213,1997,PSME,4,S,26.56089,1.09518,27.65607,3.63884,0.47970,4.11853,0.12014,189.22215,9.88447,0.45716,0.70427,7.00151,1.03787,0.21417,0.20593,
TD012,4,DFGY,CC, 214,1997,ABAM,3,S,85.40972,11.25135,96.66107,23.65849,4.92809,28.58658,0.05983,717.19636,28.58658,1.17205,4.03071,31.44524,3.51615,4.51668,1.11488,
TD012,4,DFGY,CC, 214,1997,ABGR,1,S,45.91099,14.74562,60.65661,15.60974,8.69992,24.30965,0.03801,918.94004,23.72622,1.70168,32.47770,64.56644,7.07411,1.67737,,
TD012,4,DFGY,CC, 214,1997,PSME,3,S,211.60091,27.87500,239.47591,58.61345,12.20925,70.82269,0.23390,1688.47405,70.82269,2.90372,9.98601,77.90497,8.71118,11.18999,2.76208,
TD012,4,DFGY,CC, 214,1997,PSME,4,S,68.35764,2.81857,71.17621,9.36500,1.23453,10.59953,0.27318,543.89394,25.43888,1.17656,1.81252,18.01921,2.67109,0.55118,0.52997,
TD012,4,DFGY,CC, 214,1997,TABR,3,S,0.94218,0.12412,1.06630,0.26098,0.05436,0.31535,0.00322,30.56703,0.31535,0.01293,0.04446,0.34688,0.03879,0.04982,0.01230,
TD012,4,DFGY,CC, 214,1997,THPL,2,S,48.39426,10.04586,58.44012,16.50244,4.40008,20.90253,0.05147,431.02032,20.90253,0.81520,3.09357,25.08303,1.71401,1.27505,0.62708,
TD012,4,DFGY,CC, 215,1997,ABAM,3,S,11.51048,1.51632,13.02680,3.18840,0.66415,3.85255,0.04524,93.12728,3.85255,0.15795,0.54321,4.23781,0.47386,0.60870,0.15025,
