Year,Site,Zone,Plot,Quadrat_Area,Flag_Quadrat_Area,Plot_Disturbance,Percent_Calculated_Biomass,Flag_Percent_Calculated_Biomass,Num_Plant_Biomass_m2,Flag_Num_Plant_Biomass_m2,Min_Plant_Biomass_m2,Flag_Min_Plant_Biomass_m2,Max_Plant_Biomass_m2,Flag_Max_Plant_Biomass_m2,Total_Plant_Biomass_m2,Flag_Total_Plant_Biomass_m2,Mean_Plant_Biomass_m2,Flag_Mean_Plant_Biomass_m2,StdDev_Plant_Biomass_m2,Flag_StdDev_Plant_Biomass_m2,SE_Plant_Biomass_m2,Flag_SE_Plant_Biomass_m2
2001,6,2,3,0.0625,,0,100,,19,,2.1,,57.06,,364.35,,19.176,,13.424,,3.0797,
2001,6,2,4,0.0625,,0,100,,10,,3.7,,40.81,,195.13,,19.513,,14.323,,4.5295,
2001,6,2,5,0.0625,,0,100,,20,,2.84,,35.06,,264.75,,13.238,,8.788,,1.9652,
2001,6,2,6,0.0625,,0,100,,9,,2.1,,46.99,,204.89,,22.765,,14.882,,4.9606,
2001,6,2,7,0.0625,,0,100,,11,,2.1,,53.59,,191.77,,17.433,,14.67,,4.4233,
2001,6,2,8,0.0625,,0,100,,9,,2.84,,28.48,,112.24,,12.471,,8.485,,2.8284,
2001,7,1,1,0.5,,0,100,,10,,75.76,,217.93,,1167.27,,116.727,,41.025,,12.9734,
2001,7,1,2,0.5,,0,100,,14,,123.92,,247.71,,2602.61,,185.901,,36.486,,9.7513,
2001,7,1,3,0.5,,0,100,,13,,105.97,,190.82,,1980.63,,152.356,,28.581,,7.927,
2001,7,1,4,0.5,,0,100,,12,,89.96,,190.82,,1615.34,,134.612,,33.425,,9.6489,
2001,7,1,5,0.5,,0,100,,15,,52.28,,217.93,,1975.98,,131.732,,37.83,,9.7675,
2001,7,1,6,0.5,,0,100,,10,,34.53,,105.97,,744.05,,74.405,,27.975,,8.8465,
2001,7,1,7,0.5,,0,100,,14,,34.53,,75.76,,802.94,,57.353,,15.148,,4.0486,
2001,7,1,8,0.5,,0,100,,11,,52.28,,143.95,,1045.35,,95.032,,26.004,,7.8404,
2001,7,2,1,0.5,,0,100,,10,,20.81,,103.36,,567.27,,56.727,,26.444,,8.3624,
2001,7,2,2,0.5,,0,100,,13,,27.34,,85.23,,787.78,,60.598,,23.283,,6.4574,
2001,7,2,3,0.5,,0,100,,9,,35.28,,56.2,,397.57,,44.175,,8.126,,2.7087,
2001,7,2,4,0.5,,0,100,,8,,20.81,,103.36,,485.34,,60.668,,27.751,,9.8114,
2001,7,2,5,0.5,,0,100,,11,,27.34,,69.59,,477,,43.364,,13.167,,3.97,
2001,7,2,6,0.5,,0,100,,9,,5.5,,85.23,,418.65,,46.516,,26.631,,8.877,
2001,7,2,7,0.5,,0,100,,8,,56.2,,148.1,,913.69,,114.212,,31.443,,11.1168,
2001,7,2,8,0.5,,0,100,,14,,20.81,,175.23,,1404.52,,100.323,,58.968,,15.76,
2001,8,1,1,0.25,,0,100,,16,,4.9,,142.74,,619.92,,38.745,,38.889,,9.7222,
2001,8,1,2,0.25,,0,100,,12,,13.63,,373.4,,1245.36,,103.78,,95.572,,27.5893,
2001,8,1,3,0.25,,0,100,,11,,26.81,,249.05,,972.59,,88.417,,76.617,,23.1009,
2001,8,1,4,0.25,,0,100,,11,,21.78,,125.28,,620.49,,56.408,,37.725,,11.3744,
2001,8,1,15,0.25,,0,100,,8,,32.53,,408.16,,833.88,,104.235,,125.021,,44.2016,
2001,8,1,16,0.25,,0,100,,14,,46.2,,373.4,,1877.39,,134.099,,114.141,,30.5054,
2001,8,1,17,0.25,,0,100,,18,,52.9,,408.16,,3075.39,,170.855,,123.481,,29.1047,
2001,8,1,18,0.25,,0,100,,14,,38.98,,483.79,,3372.2,,240.872,,138.964,,37.1398,
2001,8,2,1,0.0625,,0,100,,36,,10.68,,68.73,,1630.84,,45.301,,15.781,,2.6301,
2001,8,2,2,0.0625,,0,100,,15,,6.95,,53.8,,430.11,,28.674,,13.636,,3.5207,
2001,8,2,3,0.0625,,0,100,,26,,10.68,,58.64,,964.34,,37.09,,15.703,,3.0796,
2001,8,2,4,0.0625,,1,100,,22,,10.68,,44.55,,466.3,,21.196,,8.65,,1.8442,
2001,8,2,5,0.0625,,0,100,,27,,17.2,,58.64,,1100.3,,40.752,,11.857,,2.2819,
2001,8,2,6,0.0625,,0,100,,25,,14.13,,53.8,,926.85,,37.074,,12.181,,2.4362,
2001,8,2,7,0.0625,,0,100,,16,,10.68,,49.1,,463.15,,28.947,,11.925,,2.9812,
2001,8,2,8,0.0625,,0,100,,23,,14.91,,53.8,,800.1,,34.787,,11.944,,2.4906,
2001,9,1,1,0.25,,0,100,,21,,12.17,,159.91,,1714.56,,81.646,,43.506,,9.4938,
2001,9,1,2,0.25,,0,100,,27,,6.35,,140.65,,1507.33,,55.827,,36.745,,7.0716,
2001,9,1,3,0.25,,0,100,,28,,6.35,,131.36,,1676.71,,59.882,,36.818,,6.9579,
2001,9,1,5,0.25,,0,100,,28,,9.08,,131.36,,1758.64,,62.809,,42.194,,7.9738,
2001,9,1,6,0.25,,0,100,,25,,36.98,,140.65,,2459.01,,98.36,,27.596,,5.5191,
2001,9,1,7,0.25,,0,100,,23,,52.9,,180.1,,2630.38,,114.364,,42.67,,8.8972,
2001,9,1,8,0.25,,0,100,,27,,47.36,,169.89,,2594,,96.074,,28.721,,5.5273,
2001,9,1,14,0.25,,0,100,,15,,36.98,,159.91,,1297.38,,86.492,,36.142,,9.3319,
2001,9,2,1,0.0625,,0,100,,11,,3.9,,76.56,,498.46,,45.315,,25.097,,7.567,
2001,9,2,2,0.0625,,0,100,,7,,10.22,,103.02,,366.2,,52.315,,39.128,,14.789,
2001,9,2,3,0.0625,,0,100,,8,,7.43,,103.02,,407.11,,50.888,,33.835,,11.9625,
2001,9,2,4,0.0625,,0,100,,9,,8.78,,99.56,,452.84,,50.316,,36.651,,12.217,
2001,9,2,5,0.0625,,0,100,,9,,3.9,,103.02,,444.55,,49.394,,31.901,,10.6336,
2001,9,2,6,0.0625,,0,100,,15,,8.78,,86.14,,654.7,,43.646,,28.669,,7.4024,
2001,9,2,7,0.0625,,1,100,,4,,11.74,,103.02,,254.82,,63.704,,43.551,,21.7756,
2001,9,2,8,0.0625,,0,100,,8,,10.22,,132.3,,515.12,,64.39,,42.424,,14.9993,
2001,10,1,1,0.25,,0,100,,17,,18.32,,60.31,,633.54,,37.267,,9.411,,2.2825,
2001,10,1,2,0.25,,0,100,,9,,14.56,,60.31,,322.15,,35.795,,15.453,,5.1511,
2001,10,1,3,0.25,,0,100,,11,,14.56,,96.25,,626.61,,56.965,,24.916,,7.5125,
2001,10,1,4,0.25,,0,100,,17,,11.17,,42.21,,559.83,,32.931,,9.775,,2.3707,
2001,10,1,5,0.25,,0,100,,15,,11.17,,60.31,,530.5,,35.367,,14.857,,3.836,
2001,10,1,6,0.25,,0,100,,13,,26.89,,81.04,,599.41,,46.108,,16.487,,4.5726,
2001,10,1,7,0.25,,0,100,,19,,3.39,,53.98,,562.22,,29.591,,12.325,,2.8275,
2001,10,1,8,0.25,,0,100,,22,,11.17,,96.25,,812.32,,36.924,,21.375,,4.5572,
2001,10,2,1,0.0625,,0,100,,8,,3.35,,58.62,,203.92,,25.49,,17.85,,6.311,
2001,10,2,2,0.0625,,0,100,,5,,4.13,,44.28,,156.02,,31.204,,15.696,,7.0193,
2001,10,2,3,0.0625,,0,100,,6,,3.35,,111.46,,327.24,,54.54,,46.882,,19.1395,
2001,10,2,4,0.0625,,0,100,,17,,4.13,,145.35,,695.54,,40.914,,36.692,,8.8991,
2001,10,2,5,0.0625,,0,100,,6,,8.05,,226.5,,540.56,,90.093,,80.121,,32.7092,
2001,10,2,6,0.0625,,0,100,,6,,3.35,,46.99,,118.97,,19.828,,20.313,,8.2927,
2001,10,2,7,0.0625,,0,100,,12,,2.03,,91.35,,295.4,,24.617,,31.715,,9.1552,
2001,10,2,8,0.0625,,0,100,,10,,5.93,,122.26,,653.04,,65.304,,38.801,,12.2699,
2002,1,1,1,0.25,,0,100,,8,,1.24,,56.93,,129.89,,16.236,,17.888,,6.3245,
2002,1,1,2,0.25,,0,100,,27,,0.58,,84.21,,763.49,,28.277,,22.021,,4.2378,
2002,1,1,3,0.25,,0,100,,25,,0.97,,69.26,,426.75,,17.07,,16.669,,3.3338,
2002,1,1,4,0.25,,1,100,,4,,2.26,,34.61,,77.99,,19.497,,13.388,,6.6941,
2002,1,1,5,0.25,,1,100,,3,,0.58,,24.59,,34.46,,11.487,,12.159,,7.02,
2002,1,1,6,0.25,,1,100,,32,,0.58,,76.57,,799.48,,24.984,,24.425,,4.3178,
2002,1,1,7,0.25,,1,100,,29,,0.58,,92.17,,455.67,,15.713,,25.129,,4.6664,
2002,1,1,8,0.25,,1,100,,24,,2.01,,65.73,,412.15,,17.173,,19.704,,4.0221,
2002,1,2,1,0.0625,,0,100,,25,,1.09,,19.21,,299.68,,11.987,,3.695,,0.7389,
2002,1,2,2,0.0625,,0,100,,41,,7.29,,22.49,,662.73,,16.164,,3.951,,0.617,
2002,1,2,3,0.0625,,0,100,,30,,6.27,,29.68,,556.02,,18.534,,5.888,,1.075,
2002,1,2,4,0.0625,,0,100,,53,,4.43,,22.49,,575.31,,10.855,,3.547,,0.4872,
2002,1,2,5,0.0625,,0,100,,59,,3.61,,24.21,,827.28,,14.022,,4.95,,0.6444,
2002,1,2,6,0.0625,,0,100,,35,,2.2,,19.85,,466.33,,13.324,,5.567,,0.9411,
2002,1,2,7,0.0625,,0,100,,37,,1.6,,25.98,,461.04,,12.46,,5.608,,0.9219,
2002,1,2,8,0.0625,,0,100,,67,,1.09,,24.21,,1034.03,,15.433,,4.567,,0.558,
2002,2,1,2,0.25,,1,100,,5,,4.13,,111.53,,195.43,,39.085,,43.53,,19.4672,
2002,2,1,3,0.25,,0,100,,31,,1.94,,88.9,,900.56,,29.05,,29.172,,5.2395,
2002,2,1,4,0.25,,1,100,,28,,1.13,,117.56,,1320.88,,47.174,,40.932,,7.7354,
2002,2,1,5,0.25,,1,100,,27,,2.94,,136.53,,1358.2,,50.304,,35.317,,6.7968,
2002,2,1,6,0.25,,1,100,,27,,1.13,,117.56,,1245.16,,46.117,,31.868,,6.133,
2002,2,1,7,0.25,,0,100,,20,,4.13,,83.61,,791.32,,39.566,,27.487,,6.1464,
2002,2,1,8,0.25,,0,100,,26,,2.94,,117.56,,1409.65,,54.217,,43.528,,8.5366,
2002,2,1,11,0.25,,0,100,,35,,1.94,,156.81,,1709.66,,48.847,,45.779,,7.738,
2002,2,2,1,0.0625,,0,100,,32,,0.79,,35.53,,340.33,,10.635,,8.356,,1.4771,
2002,2,2,2,0.0625,,0,100,,26,,2.06,,35.53,,392.42,,15.093,,8.747,,1.7154,
2002,2,2,3,0.0625,,0,100,,32,,0.79,,20.96,,211.88,,6.621,,4.692,,0.8294,
2002,2,2,4,0.0625,,0,100,,16,,0.79,,49.98,,161.28,,10.08,,12.124,,3.0311,
2002,2,2,5,0.0625,,0,100,,24,,0.79,,54.7,,374.34,,15.598,,15.472,,3.1583,
2002,2,2,6,0.0625,,0,100,,12,,0.79,,178.89,,309.94,,25.828,,51.479,,14.8608,
2002,2,2,7,0.0625,,0,100,,12,,0.79,,90.57,,333.48,,27.79,,26.272,,7.5841,
2002,2,2,8,0.0625,,0,100,,15,,0.79,,92.74,,559.28,,37.285,,39.135,,10.1047,
2002,3,1,1,0.25,,0,100,,29,,2.07,,70.42,,835.69,,28.817,,22.708,,4.2168,
2002,3,1,2,0.25,,0,100,,12,,18.84,,81.44,,588.95,,49.08,,19.136,,5.524,
2002,3,1,3,0.25,,0,100,,32,,9.57,,89.15,,1731.1,,54.097,,22.262,,3.9354,
2002,3,1,4,0.25,,1,100,,10,,5.27,,66.89,,420.86,,42.086,,18.95,,5.9924,
2002,3,1,5,0.25,,1,100,,5,,2.07,,35.75,,68.8,,13.76,,13.138,,5.8754,
2002,3,1,6,0.25,,1,100,,36,,2.07,,93.11,,1500.63,,41.684,,28.882,,4.8136,
2002,3,1,7,0.25,,1,0,,0,,,,,,,,,,,,,
2002,3,1,8,0.25,,1,100,,12,,3,,66.89,,399.43,,33.286,,21.793,,6.291,
2002,3,2,1,0.0625,,0,100,,30,,1.89,,28.82,,444.4,,14.813,,7.988,,1.4584,
2002,3,2,2,0.0625,,1,100,,19,,1.89,,36.38,,239.15,,12.587,,10.546,,2.4193,
2002,3,2,3,0.0625,,0,100,,33,,2.99,,52.15,,670.99,,20.333,,8.878,,1.5454,
2002,3,2,4,0.0625,,0,100,,37,,2.99,,35.81,,535.73,,14.479,,9.024,,1.4835,
2002,3,2,5,0.0625,,1,100,,22,,1.89,,22.6,,170.98,,7.772,,4.972,,1.0601,
2002,3,2,6,0.0625,,1,100,,13,,8.58,,43.58,,257.24,,19.787,,10.401,,2.8847,
2002,3,2,7,0.0625,,1,100,,3,,5.41,,35.81,,74.14,,24.713,,16.777,,9.686,
2002,3,2,8,0.0625,,1,100,,16,,1.89,,71.66,,325.43,,20.34,,19.239,,4.8098,
2002,4,1,1,0.25,,0,100,,15,,1.5,,91.3,,336.77,,22.452,,26.36,,6.8062,
2002,4,1,2,0.25,,0,100,,10,,2.28,,91.3,,278.66,,27.866,,33.803,,10.6894,
2002,4,1,3,0.25,,0,100,,18,,0.88,,91.3,,511.01,,28.39,,27.996,,6.5987,
2002,4,1,4,0.25,,1,100,,4,,0.88,,49.68,,85.02,,21.255,,22.15,,11.0752,
2002,4,1,5,0.25,,0,100,,17,,1.5,,91.3,,651.81,,38.342,,31.779,,7.7075,
2002,4,1,6,0.25,,0,100,,25,,2.28,,116.43,,898.38,,35.935,,37.677,,7.5355,
2002,4,1,7,0.25,,0,100,,23,,4.27,,69.03,,645.83,,28.08,,21.199,,4.4203,
2002,4,1,8,0.25,,0,100,,20,,2.28,,101.01,,867.84,,43.392,,34.495,,7.7134,
2002,4,2,1,0.0625,,0,100,,8,,3.23,,21.14,,87.14,,10.893,,7.848,,2.7748,
2002,4,2,2,0.0625,,0,100,,20,,3.23,,69.15,,430.21,,21.511,,18.595,,4.158,
2002,4,2,3,0.0625,,0,100,,14,,3.23,,44.99,,203.52,,14.537,,11.413,,3.0502,
2002,4,2,4,0.0625,,0,100,,13,,5.28,,105.15,,453.25,,34.865,,35.169,,9.7541,
2002,4,2,5,0.0625,,0,100,,15,,3.23,,10.57,,108.93,,7.262,,2.694,,0.6957,
2002,4,2,6,0.0625,,1,0,,0,,,,,,,,,,,,,
2002,4,2,7,0.0625,,0,100,,8,,1.61,,10.57,,38.55,,4.819,,3.107,,1.0983,
2002,4,2,8,0.0625,,1,0,,0,,,,,,,,,,,,,
2002,5,1,1,0.25,,0,100,,17,,1.97,,55.66,,345.95,,20.35,,17.212,,4.1744,
2002,5,1,2,0.25,,0,100,,22,,6.17,,143.06,,1008.52,,45.842,,39.719,,8.4681,
2002,5,1,3,0.25,,0,100,,19,,2.81,,129.85,,872.23,,45.907,,41.744,,9.5766,
2002,5,1,4,0.25,,0,100,,19,,2.46,,68.32,,445.53,,23.449,,22.306,,5.1174,
2002,5,1,5,0.25,,0,100,,11,,2.81,,123.47,,549.7,,49.973,,41.082,,12.3867,
2002,5,1,6,0.25,,1,100,,23,,4.91,,129.85,,1156.98,,50.304,,41.326,,8.6171,
2002,5,1,7,0.25,,1,100,,16,,3.79,,129.85,,547.64,,34.227,,38.13,,9.5324,
2002,5,1,8,0.25,,0,100,,12,,16.6,,99.53,,569.74,,47.478,,26.613,,7.6824,
2002,5,2,1,0.0625,,0,100,,2,,2.73,,28.53,,31.27,,15.633,,18.24,,12.8977,
2002,5,2,2,0.0625,,0,100,,10,,7.86,,83.18,,431.67,,43.167,,26.594,,8.4096,
2002,5,2,3,0.0625,,0,100,,4,,18.16,,79.57,,198.87,,49.717,,28.051,,14.0253,
2002,5,2,4,0.0625,,0,100,,18,,1.18,,35.21,,277.18,,15.399,,11.411,,2.6896,
2002,5,2,5,0.0625,,0,100,,20,,1.18,,37.59,,181.73,,9.087,,9.03,,2.0191,
2002,5,2,6,0.0625,,0,100,,35,,1.63,,30.68,,368.33,,10.524,,7.385,,1.2483,
2002,5,2,7,0.0625,,0,100,,21,,1.18,,94.53,,505.36,,24.065,,25.125,,5.4828,
2002,5,2,8,0.0625,,0,100,,24,,1.18,,47.95,,287.56,,11.981,,11.67,,2.3821,
2002,6,1,1,0.25,,1,100,,16,,1.76,,62.59,,416.88,,26.055,,19.182,,4.7956,
2002,6,1,2,0.25,,0,100,,44,,1.76,,125,,2298.01,,52.227,,36.586,,5.5156,
2002,6,1,4,0.25,,1,0,,0,,,,,,,,,,,,,
2002,6,1,5,0.25,,1,100,,20,,1.06,,103.84,,443.11,,22.155,,32.528,,7.2736,
2002,6,1,6,0.25,,0,100,,21,,3.59,,79.82,,680.23,,32.392,,19.249,,4.2004,
2002,6,1,7,0.25,,0,100,,19,,2.6,,108.98,,905.67,,47.667,,28.758,,6.5975,
2002,6,1,8,0.25,,0,100,,28,,1.06,,108.98,,1439.87,,51.424,,35.759,,6.7578,
2002,6,1,23,0.25,,0,100,,20,,5.95,,125,,1394.73,,69.737,,37.851,,8.4638,
2002,6,2,1,0.0625,,0,100,,9,,3.26,,24.85,,100.65,,11.183,,8.287,,2.7622,
2002,6,2,2,0.0625,,0,100,,17,,2.1,,78.02,,214.14,,12.596,,17.644,,4.2794,
2002,6,2,3,0.0625,,0,100,,18,,3.26,,99.88,,435.46,,24.192,,24.782,,5.8413,
2002,6,2,4,0.0625,,0,100,,20,,5.75,,68.09,,364.63,,18.231,,14.259,,3.1884,
2002,6,2,5,0.0625,,0,100,,22,,1.46,,58.83,,266.98,,12.136,,13.354,,2.8471,
2002,6,2,6,0.0625,,1,100,,14,,2.1,,111.8,,411.62,,29.401,,29.154,,7.7916,
2002,6,2,7,0.0625,,1,100,,13,,3.26,,42.31,,199.05,,15.311,,13.563,,3.7617,
2002,6,2,8,0.0625,,1,100,,8,,3.26,,22.57,,99.35,,12.419,,6.857,,2.4242,
2002,7,1,1,0.5,,0,100,,13,,42.75,,190.82,,1431.1,,110.085,,42.552,,11.8017,
2002,7,1,2,0.5,,0,100,,18,,105.97,,315.82,,3594.71,,199.706,,59.479,,14.0193,
2002,7,1,3,0.5,,0,100,,11,,75.76,,280.28,,2504.34,,227.667,,58.505,,17.6401,
2002,7,1,4,0.5,,0,100,,11,,190.82,,247.71,,2380.77,,216.433,,26.829,,8.0891,
2002,7,1,5,0.5,,0,100,,13,,75.76,,280.28,,2397.72,,184.44,,59.645,,16.5424,
2002,7,1,6,0.5,,0,100,,8,,63.24,,123.92,,762.66,,95.333,,21.538,,7.615,
2002,7,1,7,0.5,,0,100,,11,,42.75,,143.95,,782.37,,71.124,,29.919,,9.0209,
2002,7,1,8,0.5,,0,100,,10,,75.76,,166.2,,1101.08,,110.108,,28.837,,9.119,
2002,7,2,1,0.5,,0,100,,12,,20.81,,148.1,,926.85,,77.238,,31.82,,9.1858,
2002,7,2,2,0.5,,0,100,,12,,3.63,,85.23,,614.62,,51.218,,25.852,,7.463,
2002,7,2,3,0.5,,0,100,,10,,27.34,,85.23,,585.7,,58.57,,19.403,,6.1359,
2002,7,2,4,0.5,,0,100,,11,,15.53,,69.59,,489.53,,44.503,,16.404,,4.9461,
2002,7,2,5,0.5,,0,100,,12,,8.02,,85.23,,519.85,,43.321,,27.924,,8.0609,
2002,7,2,6,0.5,,0,100,,11,,20.81,,85.23,,648.76,,58.978,,19.895,,5.9986,
2002,7,2,7,0.5,,0,100,,13,,44.83,,148.1,,1096.63,,84.356,,32.226,,8.9379,
2002,7,2,8,0.5,,0,100,,15,,35.28,,148.1,,1265.02,,84.335,,32.857,,8.4835,
2002,8,1,1,0.25,,0,100,,14,,10.44,,136.25,,758.21,,54.158,,38.832,,10.3784,
2002,8,1,2,0.25,,0,100,,13,,0.11,,444.94,,993.22,,76.401,,121.099,,33.5867,
2002,8,1,3,0.25,,0,100,,12,,2.49,,72.88,,321.23,,26.77,,24.141,,6.9689,
2002,8,1,4,0.25,,1,100,,45,,7.76,,339.58,,1041.52,,23.145,,48.621,,7.2479,
2002,8,1,15,0.25,,0,100,,25,,1.32,,266.86,,1646.24,,65.85,,66.326,,13.2653,
2002,8,1,16,0.25,,0,100,,23,,1.32,,309.71,,1819.04,,79.089,,94.875,,19.7828,
2002,8,1,17,0.25,,0,100,,10,,13.63,,109.27,,524.06,,52.406,,25.972,,8.213,
2002,8,1,18,0.25,,0,100,,24,,21.78,,253.48,,2913.84,,121.41,,53.126,,10.8442,
2002,8,2,1,0.0625,,0,100,,73,,7.83,,54.75,,3060.87,,41.93,,9.288,,1.0871,
2002,8,2,2,0.0625,,1,100,,6,,1.88,,24.18,,50.09,,8.348,,8.532,,3.4832,
2002,8,2,3,0.0625,,1,100,,11,,0.87,,6.1,,33.28,,3.026,,1.834,,0.5529,
2002,8,2,4,0.0625,,1,100,,28,,6.95,,29.85,,521.36,,18.62,,6.555,,1.2388,
2002,8,2,5,0.0625,,0,100,,41,,4.97,,46.81,,1332.79,,32.507,,9.265,,1.4469,
2002,8,2,6,0.0625,,0,100,,30,,7.26,,38.01,,831.08,,27.703,,9.372,,1.7111,
2002,8,2,7,0.0625,,1,100,,13,,5.29,,32.63,,263.48,,20.268,,10.401,,2.8847,
2002,8,2,8,0.0625,,0,100,,50,,9.7,,53.8,,1319.03,,26.381,,13.198,,1.8665,
2002,9,1,1,0.25,,1,100,,19,,2.09,,150.16,,1191.09,,62.689,,53.098,,12.1816,
2002,9,1,2,0.25,,0,100,,42,,1.32,,131.36,,1801.49,,42.893,,40.099,,6.1874,
2002,9,1,5,0.25,,1,100,,11,,32.16,,122.32,,634.08,,57.643,,26.071,,7.8607,
2002,9,1,6,0.25,,1,100,,15,,2.09,,90.75,,472.59,,31.506,,28.831,,7.444,
2002,9,1,7,0.25,,0,100,,13,,2.99,,140.65,,895.71,,68.901,,49.966,,13.858,
2002,9,1,8,0.25,,1,100,,16,,27.6,,104.98,,887.53,,55.471,,25.506,,6.3765,
2002,9,1,13,0.25,,0,100,,32,,1.32,,104.98,,1491.25,,46.601,,38.072,,6.7303,
2002,9,1,14,0.25,,0,100,,30,,2.99,,140.65,,2031.95,,67.732,,42.754,,7.8059,
2002,9,2,1,0.0625,,0,100,,34,,5.56,,71.93,,1101.61,,32.4,,16.596,,2.8462,
2002,9,2,2,0.0625,,0,100,,16,,5.56,,216.7,,1549.1,,96.819,,68.205,,17.0512,
2002,9,2,3,0.0625,,0,100,,21,,2.92,,205.32,,1321.16,,62.912,,52.654,,11.4901,
2002,9,2,4,0.0625,,0,100,,23,,5.56,,276.93,,1513.84,,65.819,,58.078,,12.1101,
2002,9,2,5,0.0625,,0,100,,16,,12.53,,252.18,,1699.52,,106.22,,93.873,,23.4683,
2002,9,2,6,0.0625,,0,100,,20,,5.56,,113.68,,1242.72,,62.136,,38.9,,8.6982,
2002,9,2,7,0.0625,,1,100,,9,,5.56,,216.7,,602.04,,66.893,,69.775,,23.2583,
2002,9,2,8,0.0625,,0,100,,11,,16.74,,113.68,,779.61,,70.873,,29.27,,8.8253,
2002,10,1,1,0.25,,0,100,,5,,2.48,,26.89,,77.62,,15.525,,11.638,,5.2047,
2002,10,1,2,0.25,,0,100,,15,,1.03,,66.94,,374.59,,24.972,,18.493,,4.7748,
2002,10,1,3,0.25,,0,0,,0,,,,,,,,,,,,,
2002,10,1,4,0.25,,0,100,,10,,1.69,,70.36,,229.39,,22.939,,20.345,,6.4336,
2002,10,1,5,0.25,,1,100,,6,,6.81,,36.78,,133.49,,22.248,,11.546,,4.7136,
2002,10,1,6,0.25,,0,100,,3,,18.32,,39.46,,82.39,,27.464,,10.851,,6.2651,
2002,10,1,7,0.25,,0,100,,18,,1.03,,63.59,,403.28,,22.405,,16.722,,3.9415,
2002,10,1,8,0.25,,0,100,,11,,2.48,,34.19,,160.53,,14.594,,11.568,,3.488,
2002,10,2,1,0.0625,,0,100,,11,,2.33,,49.78,,237.75,,21.613,,16.313,,4.9185,
2002,10,2,2,0.0625,,0,100,,16,,2.33,,57.1,,504.82,,31.551,,19.349,,4.8373,
2002,10,2,3,0.0625,,0,100,,9,,4.13,,36.64,,170.98,,18.998,,10.951,,3.6502,
2002,10,2,4,0.0625,,0,100,,7,,1.49,,30.82,,129.81,,18.544,,11.956,,4.519,
2002,10,2,5,0.0625,,0,100,,6,,4.13,,16.36,,62.26,,10.376,,5.416,,2.2111,
2002,10,2,6,0.0625,,0,100,,12,,2.33,,122.26,,451.37,,37.614,,33.989,,9.8117,
2002,10,2,7,0.0625,,0,100,,12,,12.55,,64.91,,375.26,,31.272,,19.988,,5.7702,
2002,10,2,8,0.0625,,0,100,,1,,4.13,,4.13,,4.13,,4.125,,,,,
2003,1,1,1,0.25,,0,100,,27,,0.28,,84.21,,926.21,,34.304,,29.042,,5.5892,
2003,1,1,2,0.25,,0,100,,36,,0.28,,104.71,,721.09,,20.03,,23.754,,3.959,
2003,1,1,3,0.25,,0,100,,48,,0.97,,80.35,,1109.89,,23.123,,23.147,,3.3409,
2003,1,1,4,0.25,,0,100,,40,,0.28,,141.58,,2107.78,,52.694,,48.037,,7.5954,
2003,1,2,1,0.0625,,0,100,,22,,5.14,,24.21,,363.7,,16.532,,5.589,,1.1915,
2003,1,2,2,0.0625,,0,100,,23,,9.52,,39.83,,535.66,,23.29,,7.403,,1.5435,
2003,1,2,3,0.0625,,0,100,,24,,9.52,,46.52,,761.25,,31.719,,10.465,,2.1362,
2003,1,2,4,0.0625,,0,100,,12,,4.43,,24.21,,187.85,,15.654,,5.485,,1.5834,
2003,1,2,5,0.0625,,0,100,,27,,9.52,,31.61,,524.56,,19.428,,6.141,,1.1818,
2003,1,2,6,0.0625,,0,100,,15,,7.29,,31.61,,297.65,,19.843,,6.215,,1.6046,
2003,1,2,7,0.0625,,0,100,,23,,9.52,,31.61,,491.16,,21.355,,5.491,,1.145,
2003,1,2,8,0.0625,,0,100,,23,,10.73,,35.62,,548.53,,23.849,,6.972,,1.4537,
2003,2,1,2,0.25,,1,100,,4,,0.53,,10.73,,13.72,,3.431,,4.91,,2.4549,
2003,2,1,3,0.25,,0,100,,36,,1.94,,185.87,,3189.51,,88.597,,58.754,,9.7923,
2003,2,1,4,0.25,,0,100,,32,,4.13,,185.87,,2473.01,,77.281,,57.694,,10.1989,
2003,2,1,5,0.25,,0,100,,31,,1.94,,185.87,,2773.25,,89.46,,66.349,,11.9166,
2003,2,1,6,0.25,,0,100,,24,,39.19,,143.14,,2310.59,,96.274,,32.782,,6.6915,
2003,2,1,7,0.25,,0,100,,20,,1.94,,201.26,,1722.51,,86.126,,74.461,,16.65,
2003,2,1,8,0.25,,0,100,,40,,0.53,,185.87,,3717.39,,92.935,,57.538,,9.0975,
2003,2,1,11,0.25,,0,100,,14,,20.12,,171.05,,1118.55,,79.896,,47.681,,12.7434,
2003,2,2,1,0.0625,,0,100,,15,,4.07,,29.17,,203.36,,13.557,,7.633,,1.9708,
2003,2,2,2,0.0625,,0,100,,17,,0.79,,60.71,,269.35,,15.844,,14.458,,3.5066,
2003,2,2,3,0.0625,,0,100,,19,,0.79,,23.52,,166.19,,8.747,,8.071,,1.8517,
2003,2,2,4,0.0625,,0,100,,21,,0.79,,81.33,,459.51,,21.881,,27.433,,5.9863,
2003,2,2,5,0.0625,,0,100,,12,,0.79,,72.67,,249.7,,20.808,,27.874,,8.0464,
2003,2,2,6,0.0625,,0,100,,12,,1.21,,95.69,,295.85,,24.654,,36.481,,10.5313,
2003,2,2,7,0.0625,,0,100,,15,,0.79,,108.04,,609.88,,40.659,,40.991,,10.5839,
